"estrato";"arvore";"dap";"ht";"hi";"dicc";"disc"
557072;13992;7,7;14,6;10;3,6;3,2
557072;13992;7,7;14,6;12;2,4;2,2
543861;12021;5,6;11,4;0,1;7;6,4
543861;12021;5,6;11,4;0,7;5,9;5,5
543861;12021;5,6;11,4;1,3;5,6;5,4
543861;12021;5,6;11,4;2;5;4,8
543861;12021;5,6;11,4;4;4,3;4,1
543861;12021;5,6;11,4;6;3,6;3,4
543861;12021;5,6;11,4;8;3;2,8
543861;12021;5,6;11,4;10;1,5;1,3
543861;12048;13;25,6;0,1;16;14,8
543861;12048;13;25,6;0,7;13,6;12,6
543861;12048;13;25,6;1,3;13;12,2
543861;12048;13;25,6;2;12,6;12
543861;12048;13;25,6;4;12,6;12
543861;12048;13;25,6;6;12,4;11,8
543861;12048;13;25,6;8;11,4;10,8
543861;12048;13;25,6;10;10,7;10,1
543861;12048;13;25,6;12;9,2;8,6
543861;12048;13;25,6;14;8,7;8,1
543861;12048;13;25,6;16;8;7,4
543861;12048;13;25,6;18;6,9;6,5
543861;12048;13;25,6;20;5,6;5,2
543861;12048;13;25,6;22;4;3,6
543861;12048;13;25,6;24;2,3;2,1
543861;26112;12,4;23;0,1;15,7;14,1
543861;26112;12,4;23;0,7;12,6;11,6
543861;26112;12,4;23;1,3;12,4;11,6
543861;26112;12,4;23;2;11,5;10,7
543861;26112;12,4;23;4;11,3;10,7
543861;26112;12,4;23;6;10,4;9,8
543861;26112;12,4;23;8;9,6;9,2
543861;26112;12,4;23;10;8,7;8,3
543861;26112;12,4;23;12;7,7;7,3
543861;26112;12,4;23;14;6,5;6,1
543861;26112;12,4;23;16;5,5;5,1
543861;26112;12,4;23;18;4,4;4
543861;26112;12,4;23;20;3;2,6
543861;4295;21,1;26;0,1;26;23,6
543861;4295;21,1;26;0,7;22,3;20,3
543861;4295;21,1;26;1,3;21,1;19,7
543861;4295;21,1;26;2;20,4;19
543861;4295;21,1;26;4;18,3;17,1
543861;4295;21,1;26;6;18;17,4
543861;4295;21,1;26;8;16,3;15,7
543861;4295;21,1;26;10;14,8;14,2
543861;4295;21,1;26;12;13,9;13,3
543861;4295;21,1;26;14;12,3;11,7
543861;4295;21,1;26;16;11,5;10,9
543861;4295;21,1;26;18;9,5;8,9
543861;4295;21,1;26;20;7,2;6,6
543861;4295;21,1;26;22;6;5,4
543861;4295;21,1;26;24;3;2,8
543861;18153;4,5;9;0,1;6,6;5,4
543861;18153;4,5;9;0,7;4,8;4,2
543861;18153;4,5;9;1,3;4,5;3,9
543861;18153;4,5;9;2;4,2;3,8
543861;18153;4,5;9;4;3,5;3,3
543861;18153;4,5;9;6;2,7;2,5
543861;14580;6,2;14,5;0,1;7,2;6,6
543861;14580;6,2;14,5;0,7;6,4;5,8
543861;14580;6,2;14,5;1,3;6,2;5,8
543861;14580;6,2;14,5;2;6;5,6
543861;14580;6,2;14,5;4;5,1;4,7
543861;14580;6,2;14,5;6;4,3;3,9
543861;14580;6,2;14,5;8;3,8;3,6
543861;14580;6,2;14,5;10;3;2,8
543861;14580;6,2;14,5;12;2;1,8
543861;30800;5,6;10,7;0,1;7,3;6,5
543861;30800;5,6;10,7;0,7;6,1;5,5
543861;30800;5,6;10,7;1,3;5,6;5,2
543861;30800;5,6;10,7;2;5,1;4,7
543861;30800;5,6;10,7;4;4,5;4,1
543861;30800;5,6;10,7;6;3,8;3,6
543861;30800;5,6;10,7;8;2,5;2,3
543861;30614;24,1;29,5;0,1;28,8;26,2
543861;30614;24,1;29,5;0,7;25;22,8
543861;30614;24,1;29,5;1,3;24,1;22,7
543861;30614;24,1;29,5;2;22,6;21,4
543861;30614;24,1;29,5;4;21,5;20,3
543861;30614;24,1;29,5;6;20,8;19,8
543861;30614;24,1;29,5;8;19;18
543861;30614;24,1;29,5;10;17,7;16,7
543861;30614;24,1;29,5;12;17;16
543861;30614;24,1;29,5;14;15,6;14,8
543861;30614;24,1;29,5;16;14,8;14
543861;30614;24,1;29,5;18;13,2;12,4
543861;30614;24,1;29,5;20;12,6;11,8
543861;30614;24,1;29,5;22;10,2;9,4
543861;30614;24,1;29,5;24;9,1;8,3
543861;30614;24,1;29,5;26;6,5;5,9
543861;30614;24,1;29,5;28;3,6;3,2
543861;30632;12,8;23,2;0,1;15,9;14,5
543861;30632;12,8;23,2;0,7;13,1;11,9
543861;30632;12,8;23,2;1,3;12,8;11,8
543861;30632;12,8;23,2;2;12;11,2
543861;30632;12,8;23,2;4;11,7;10,9
543861;30632;12,8;23,2;6;11;10,2
543861;30632;12,8;23,2;8;10,3;9,5
543861;30632;12,8;23,2;10;8,7;7,9
543861;30632;12,8;23,2;12;7,7;7,1
543861;30632;12,8;23,2;14;7,4;6,8
543861;30632;12,8;23,2;16;6,3;5,7
543861;30632;12,8;23,2;18;5,3;4,9
543861;30632;12,8;23,2;20;3,7;3,3
543861;8692;22,5;28,6;0,1;28,2;26,2
543861;8692;22,5;28,6;0,7;23,2;21,8
543861;8692;22,5;28,6;1,3;22,5;21,1
543861;8692;22,5;28,6;2;20,6;19,8
543861;8692;22,5;28,6;4;19,6;18,8
543861;8692;22,5;28,6;6;18,8;18
543861;8692;22,5;28,6;8;18,6;17,8
543861;8692;22,5;28,6;10;16,4;15,6
543861;8692;22,5;28,6;12;14,6;13,8
543861;8692;22,5;28,6;14;13,7;12,9
543861;8692;22,5;28,6;16;12,4;11,6
543861;8692;22,5;28,6;18;11;10,4
543861;8692;22,5;28,6;20;10;9,4
543861;8692;22,5;28,6;22;8,5;7,9
543861;8692;22,5;28,6;24;6,6;6
543861;8692;22,5;28,6;26;4;3,6
543861;8727;11,3;16,6;0,1;13,2;11,8
543861;8727;11,3;16,6;0,7;11,8;10,8
543861;8727;11,3;16,6;1,3;11,3;10,5
543861;8727;11,3;16,6;2;10;9,4
543861;8727;11,3;16,6;4;9,3;8,7
543861;8727;11,3;16,6;6;8,5;7,9
543861;8727;11,3;16,6;8;7,3;6,9
543861;8727;11,3;16,6;10;6,5;6,1
543861;8727;11,3;16,6;12;5;4,6
543861;8727;11,3;16,6;14;3,5;3,1
543861;8731;23,3;26;0,1;29,3;27,1
543861;8731;23,3;26;0,7;25;23
543861;8731;23,3;26;1,3;23,3;22,3
543861;8731;23,3;26;2;21;20
543861;8731;23,3;26;4;20,5;19,5
543861;8731;23,3;26;6;19;18
543861;8731;23,3;26;8;17,7;16,7
543861;8731;23,3;26;10;16,5;15,7
543861;8731;23,3;26;12;15;14,2
543861;8731;23,3;26;14;14,4;13,6
543861;8731;23,3;26;16;13;12,2
543861;8731;23,3;26;18;11,5;10,7
543861;8731;23,3;26;20;9,3;8,5
543861;8731;23,3;26;22;6,8;6,2
543861;8731;23,3;26;24;3,2;2,8
543861;16120;13,5;21,7;0,1;16,9;16,9
543861;16120;13,5;21,7;0,7;14,3;14,3
543861;16120;13,5;21,7;1,3;13,5;13,5
543861;16120;13,5;21,7;2;13;13
543861;16120;13,5;21,7;4;11,4;11,4
543861;16120;13,5;21,7;6;10,3;10,3
543861;16120;13,5;21,7;8;10;10
543861;16120;13,5;21,7;10;9;9
543861;16120;13,5;21,7;12;8,2;8,2
543861;16120;13,5;21,7;14;6,6;6,6
543861;16120;13,5;21,7;16;6;6
543861;16120;13,5;21,7;18;3,5;3,5
543861;16120;13,5;21,7;20;2;2
543861;16124;25,5;34,6;0,1;33;33
543861;16124;25,5;34,6;0,7;26,7;26,7
543861;16124;25,5;34,6;1,3;25,5;25,5
543861;16124;25,5;34,6;2;25;25
543861;16124;25,5;34,6;4;23,5;23,5
543861;16124;25,5;34,6;6;21;21
543861;16124;25,5;34,6;8;19,8;19,8
543861;16124;25,5;34,6;10;19,2;19,2
543861;16124;25,5;34,6;12;18,3;18,3
543861;16124;25,5;34,6;14;16,3;16,3
543861;16124;25,5;34,6;16;15,6;15,6
543861;16124;25,5;34,6;18;14,8;14,8
543861;16124;25,5;34,6;20;13,6;13,6
543861;16124;25,5;34,6;22;12,3;12,3
543861;16124;25,5;34,6;24;11,3;11,3
543861;16124;25,5;34,6;26;10,3;10,3
543861;16124;25,5;34,6;28;8;8
543861;16124;25,5;34,6;30;6,3;6,3
543861;16124;25,5;34,6;32;4;4
543861;16124;25,5;34,6;34;1,5;1,5
543861;1865;6,9;14,3;0,1;7,9;7,1
543861;1865;6,9;14,3;0,7;7,2;6,6
543861;1865;6,9;14,3;1,3;6,9;6,5
543861;1865;6,9;14,3;2;6,2;5,8
543861;1865;6,9;14,3;4;5,4;5
543861;1865;6,9;14,3;6;4,9;4,6
543861;1865;6,9;14,3;8;4;3,7
543861;1865;6,9;14,3;10;3,3;3,1
543861;1865;6,9;14,3;12;2,2;2
543861;18556;6,6;12,7;0,1;8,5;7,1
543861;18556;6,6;12,7;0,7;7,2;6,4
543861;18556;6,6;12,7;1,3;6,6;6
543861;18556;6,6;12,7;2;6,2;5,6
543861;18556;6,6;12,7;4;5,6;5
543861;18556;6,6;12,7;6;4,8;4,2
543861;18556;6,6;12,7;8;3,7;3,3
543861;18556;6,6;12,7;10;2,4;2
543861;4601;3,8;9,7;0,1;4,6;3,8
543861;4601;3,8;9,7;0,7;4,1;3,5
543861;4601;3,8;9,7;1,3;3,8;3,6
543861;4601;3,8;9,7;2;3,8;3,6
543861;4601;3,8;9,7;4;3,2;3
543861;4601;3,8;9,7;6;2,4;2,2
543861;4601;3,8;9,7;8;1,6;1,4
543861;17772;18,7;22,9;0,1;22,7;20,1
543861;17772;18,7;22,9;0,7;19,3;17,9
543861;17772;18,7;22,9;1,3;18,7;17,3
543861;17772;18,7;22,9;2;17;16
543861;17772;18,7;22,9;4;16,8;15,8
543861;17772;18,7;22,9;6;16;15
543861;17772;18,7;22,9;8;14,2;13,4
543861;17772;18,7;22,9;10;13;12,2
543861;17772;18,7;22,9;12;11,6;10,8
543861;17772;18,7;22,9;14;9,9;9,1
543861;17772;18,7;22,9;16;9;8,2
543861;17772;18,7;22,9;18;6,8;6,2
543861;17772;18,7;22,9;20;4,5;3,9
543861;17772;18,7;22,9;22;1,8;1,6
543861;17773;23;23,5;0,1;28,7;24,9
543861;17773;23;23,5;0,7;25,2;23
543861;17773;23;23,5;1,3;23;21,2
543861;17773;23;23,5;2;21,3;19,9
543861;17773;23;23,5;4;20;19
543861;17773;23;23,5;6;18;17
543861;17773;23;23,5;8;16,8;15,8
543861;17773;23;23,5;10;16,1;15,1
543861;17773;23;23,5;12;14,7;13,7
543861;17773;23;23,5;14;13,3;12,3
543861;17773;23;23,5;16;10,2;9,4
543861;17773;23;23,5;18;8,5;7,7
543861;17773;23;23,5;20;5,4;4,8
543861;17773;23;23,5;22;2,2;1,8
543861;19328;18,5;22,8;0,1;23,6;21,2
543861;19328;18,5;22,8;0,7;20,2;18,2
543861;19328;18,5;22,8;1,3;18,5;16,7
543861;19328;18,5;22,8;2;17,5;16,1
543861;19328;18,5;22,8;4;16,1;14,9
543861;19328;18,5;22,8;6;14,7;13,7
543861;19328;18,5;22,8;8;14;13
543861;19328;18,5;22,8;10;12,7;11,9
543861;19328;18,5;22,8;12;11,3;10,5
543861;19328;18,5;22,8;14;10,1;9,3
543861;19328;18,5;22,8;16;8,3;7,5
543861;19328;18,5;22,8;18;6,6;6
543861;19328;18,5;22,8;20;4,3;3,7
543861;12151;22,7;28,5;0,1;27,5;25,5
543861;12151;22,7;28,5;0,7;23,3;21,9
543861;12151;22,7;28,5;1,3;22,7;21,7
543861;12151;22,7;28,5;2;21,5;20,5
543861;12151;22,7;28,5;4;20;19
543861;12151;22,7;28,5;6;18,8;17,8
543861;12151;22,7;28,5;8;18;17,2
543861;12151;22,7;28,5;10;16,7;15,9
543861;12151;22,7;28,5;12;15,3;14,5
543861;12151;22,7;28,5;14;14;13,2
543861;12151;22,7;28,5;16;12,7;11,9
543861;12151;22,7;28,5;18;11,3;10,7
543861;12151;22,7;28,5;20;10,2;9,6
543861;12151;22,7;28,5;22;9;8,4
543861;12151;22,7;28,5;24;6,2;5,6
543861;12151;22,7;28,5;26;4;3,6
543861;16289;9,7;18,2;0,1;11,3;11,3
543861;16289;9,7;18,2;0,7;10,2;10,2
543861;16289;9,7;18,2;1,3;9,7;9,7
543861;16289;9,7;18,2;2;9,7;9,7
543861;16289;9,7;18,2;4;9,3;9,3
543861;16289;9,7;18,2;6;8,4;8,4
543861;16289;9,7;18,2;8;7,7;7,7
543861;16289;9,7;18,2;10;7;7
543861;16289;9,7;18,2;12;5,6;5,6
543861;16289;9,7;18,2;14;4,6;4,6
543861;16289;9,7;18,2;16;3;3
543861;16995;9,5;17;0,1;11,6;10,6
543861;16995;9,5;17;0,7;9,8;9,2
543861;16995;9,5;17;1,3;9,5;9,1
543861;16995;9,5;17;2;8,8;8,4
543861;16995;9,5;17;4;8;7,6
543861;16995;9,5;17;6;7;6,6
543861;16995;9,5;17;8;6;5,6
543861;16995;9,5;17;10;5,1;4,7
543861;16995;9,5;17;12;4;3,8
543861;16995;9,5;17;14;3;2,8
543861;39220;13,6;25,6;0,1;17;14,8
543861;39220;13,6;25,6;0,7;14,5;13,5
543861;39220;13,6;25,6;1,3;13,6;13
543861;39220;13,6;25,6;2;12,8;12,2
543861;39220;13,6;25,6;4;11,85;11,25
543861;39220;13,6;25,6;6;11,45;10,85
543861;39220;13,6;25,6;8;10,9;10,3
543861;39220;13,6;25,6;10;9,95;9,35
543861;39220;13,6;25,6;12;9;8,6
543861;39220;13,6;25,6;14;8,1;7,7
543861;39220;13,6;25,6;16;7,1;6,7
543861;39220;13,6;25,6;18;6;5,6
543861;39220;13,6;25,6;20;5,05;4,65
543861;39220;13,6;25,6;22;4,7;4,3
543861;23726;5,6;12,4;0,1;7;6
543861;23726;5,6;12,4;0,7;6,1;5,5
543861;23726;5,6;12,4;1,3;5,6;5,2
543861;23726;5,6;12,4;2;5,1;4,9
543861;23726;5,6;12,4;4;4;3,8
543861;23726;5,6;12,4;6;4;3,8
543861;23726;5,6;12,4;8;3;2,8
543861;23726;5,6;12,4;10;2;1,8
543861;29735;14,9;23,8;0,1;17,5;15,9
543861;29735;14,9;23,8;0,7;15,7;14,5
543861;29735;14,9;23,8;1,3;14,9;13,9
543861;29735;14,9;23,8;2;14,5;13,7
543861;29735;14,9;23,8;4;13;12,2
543861;29735;14,9;23,8;6;12,5;11,7
543861;29735;14,9;23,8;8;11,3;10,7
543861;29735;14,9;23,8;10;10,6;10
543861;29735;14,9;23,8;12;9,5;8,9
543861;29735;14,9;23,8;14;8,2;7,6
543861;29735;14,9;23,8;16;7,5;6,9
543861;29735;14,9;23,8;18;6,1;5,5
543861;29735;14,9;23,8;20;4,7;4,3
543861;36947;13,5;24,4;0,1;17,6;15,2
543861;36947;13,5;24,4;0,7;14,5;13,3
543861;36947;13,5;24,4;1,3;13,5;12,7
543861;36947;13,5;24,4;2;13;12,4
543861;36947;13,5;24,4;4;12,15;11,55
543861;36947;13,5;24,4;6;11,25;10,65
543861;36947;13,5;24,4;8;10,55;10,15
543861;36947;13,5;24,4;10;9,9;9,5
543861;36947;13,5;24,4;12;8,8;8,4
543861;36947;13,5;24,4;14;7,5;7,1
543861;36947;13,5;24,4;16;6,45;6,05
543861;36947;13,5;24,4;18;5,55;5,15
543861;36947;13,5;24,4;20;4,5;4,1
543861;36947;13,5;24,4;22;3,15;2,95
543861;16599;20,3;22,7;0,1;26,3;22,5
543861;16599;20,3;22,7;0,7;22,6;20,2
543861;16599;20,3;22,7;1,3;20,3;18,9
543861;16599;20,3;22,7;2;19,9;18,7
543861;16599;20,3;22,7;4;17,8;16,8
543861;16599;20,3;22,7;6;16,7;15,7
543861;16599;20,3;22,7;8;15,5;14,5
543861;16599;20,3;22,7;10;14,2;13,4
543861;16599;20,3;22,7;12;13,2;12,4
543861;16599;20,3;22,7;14;11,5;10,7
543861;16599;20,3;22,7;16;9,2;8,6
543861;16599;20,3;22,7;18;7,4;6,8
543861;16599;20,3;22,7;20;4,5;4,1
543861;16604;19,6;21,2;0,1;23,8;21,6
543861;16604;19,6;21,2;0,7;20,4;18,8
543861;16604;19,6;21,2;1,3;19,6;18,2
543861;16604;19,6;21,2;2;17,9;16,7
543861;16604;19,6;21,2;4;16,4;15,2
543861;16604;19,6;21,2;6;14,7;13,9
543861;16604;19,6;21,2;8;14,1;13,3
543861;16604;19,6;21,2;10;12,6;11,8
543861;16604;19,6;21,2;12;12,3;11,5
543861;16604;19,6;21,2;14;10,1;9,3
543861;16604;19,6;21,2;16;7,5;6,7
543861;16604;19,6;21,2;18;4;3,4
543861;25035;12,5;18;0,1;14,5;12,9
543861;25035;12,5;18;0,7;13,6;12,4
543861;25035;12,5;18;1,3;12,5;11,3
543861;25035;12,5;18;2;11,1;10,3
543861;25035;12,5;18;4;10,4;9,6
543861;25035;12,5;18;6;10,3;9,5
543861;25035;12,5;18;8;8;7,2
543861;25035;12,5;18;10;6,6;6
543861;25035;12,5;18;12;5,5;5,1
543861;25035;12,5;18;14;4;3,6
543861;25035;12,5;18;16;2,5;2,1
543861;16311;13,7;23;0,1;17,5;14,9
543861;16311;13,7;23;0,7;14,6;13,4
543861;16311;13,7;23;1,3;13,7;12,7
543861;16311;13,7;23;2;13,7;12,9
543861;16311;13,7;23;4;12,7;11,9
543861;16311;13,7;23;6;12,3;11,5
543861;16311;13,7;23;8;11,1;10,3
543861;16311;13,7;23;10;10,1;9,3
543861;16311;13,7;23;12;9,2;8,4
543861;16311;13,7;23;14;8,2;7,4
543861;16311;13,7;23;16;6,7;6,1
543861;16311;13,7;23;18;5,6;5
543861;16311;13,7;23;20;4,2;3,6
543861;16322;13,1;22,3;0,1;15,5;14,1
543861;16322;13,1;22,3;0,7;13,6;12,8
543861;16322;13,1;22,3;1,3;13,1;12,5
543861;16322;13,1;22,3;2;12,6;12
543861;16322;13,1;22,3;4;12,1;11,5
543861;16322;13,1;22,3;6;11,8;11,2
543861;16322;13,1;22,3;8;10,9;10,3
543861;16322;13,1;22,3;10;9,9;9,3
543861;16322;13,1;22,3;12;8,3;7,7
543861;16322;13,1;22,3;14;7,5;7,1
543861;16322;13,1;22,3;16;6,5;6,1
543861;16322;13,1;22,3;18;5;4,6
543861;16322;13,1;22,3;20;3,4;3
543861;16327;21,8;24,2;0,1;26,3;24,1
543861;16327;21,8;24,2;0,7;23,8;21,8
543861;16327;21,8;24,2;1,3;21,8;20,4
543861;16327;21,8;24,2;2;20,6;19,4
543861;16327;21,8;24,2;4;18,9;17,9
543861;16327;21,8;24,2;6;18,5;17,5
543861;16327;21,8;24,2;8;16,5;15,5
543861;16327;21,8;24,2;10;15,7;14,7
543861;16327;21,8;24,2;12;13,9;13,1
543861;16327;21,8;24,2;14;12,9;12,1
543861;16327;21,8;24,2;16;11;10,2
543861;16327;21,8;24,2;18;9,7;8,9
543861;16327;21,8;24,2;20;6,9;6,1
543861;16327;21,8;24,2;22;3,6;3,2
543861;5137;21,8;24,2;0,1;26,3;24,1
543861;5137;21,8;24,2;0,7;23,8;21,8
543861;5137;21,8;24,2;1,3;21,8;20,4
543861;5137;21,8;24,2;2;20,6;19,4
543861;5137;21,8;24,2;4;18,9;17,9
543861;5137;21,8;24,2;6;18,5;17,5
543861;5137;21,8;24,2;8;16,5;15,5
543861;5137;21,8;24,2;10;15,7;14,7
543861;5137;21,8;24,2;12;13,9;13,1
543861;5137;21,8;24,2;14;12,9;12,1
543861;5137;21,8;24,2;16;11;10,2
543861;5137;21,8;24,2;18;9,7;8,9
543861;5137;21,8;24,2;20;6,9;6,1
543861;5137;21,8;24,2;22;3,6;3,2
543861;32081;23,5;28,2;0,1;30,9;26,9
543861;32081;23,5;28,2;0,7;24,9;22,7
543861;32081;23,5;28,2;1,3;23,5;21,9
543861;32081;23,5;28,2;2;22,7;21,1
543861;32081;23,5;28,2;4;21,8;20,6
543861;32081;23,5;28,2;6;19,8;18,6
543861;32081;23,5;28,2;8;19;17,8
543861;32081;23,5;28,2;10;17,7;16,5
543861;32081;23,5;28,2;12;16;14,8
543861;32081;23,5;28,2;14;14,5;13,7
543861;32081;23,5;28,2;16;13,5;12,7
543861;32081;23,5;28,2;18;12;11,2
543861;32081;23,5;28,2;20;10,5;9,7
543861;32081;23,5;28,2;22;9;8,2
543861;32081;23,5;28,2;24;6,7;6,1
543861;18536;18,9;27,4;0,1;24,2;21,8
543861;18536;18,9;27,4;0,7;20,1;18,5
543861;18536;18,9;27,4;1,3;18,9;17,5
543861;18536;18,9;27,4;2;17,1;16,1
543861;18536;18,9;27,4;4;16,7;15,7
543861;18536;18,9;27,4;6;15,7;14,7
543861;18536;18,9;27,4;8;14,8;13,8
543861;18536;18,9;27,4;10;13,8;13
543861;18536;18,9;27,4;12;12,6;11,8
543861;18536;18,9;27,4;14;11,6;10,8
543861;18536;18,9;27,4;16;10,6;9,8
543861;18536;18,9;27,4;18;9,4;8,6
543861;18536;18,9;27,4;20;8;7,2
543861;18536;18,9;27,4;22;6,8;6
543861;18536;18,9;27,4;24;4,8;4,2
543861;36323;24,7;32,2;0,1;30;26,8
543861;36323;24,7;32,2;0,7;26,8;24,8
543861;36323;24,7;32,2;1,3;24,7;23,5
543861;36323;24,7;32,2;2;23,1;21,9
543861;36323;24,7;32,2;4;22,1;21,1
543861;36323;24,7;32,2;6;20,9;19,9
543861;36323;24,7;32,2;8;20;19
543861;36323;24,7;32,2;10;18,6;17,6
543861;36323;24,7;32,2;12;17,2;16,2
543861;36323;24,7;32,2;14;16;15
543861;36323;24,7;32,2;16;15,5;14,5
543861;36323;24,7;32,2;18;13,9;12,9
543861;36323;24,7;32,2;20;12,3;11,5
543861;36323;24,7;32,2;22;11,8;11
543861;36323;24,7;32,2;24;9,5;8,7
543861;36323;24,7;32,2;26;7,5;6,7
543861;36323;24,7;32,2;28;5,5;5,1
543861;28376;23,6;31,2;0,1;29,7;26,7
543861;28376;23,6;31,2;0,7;25,2;23,4
543861;28376;23,6;31,2;1,3;23,6;22,2
543861;28376;23,6;31,2;2;22,8;21,6
543861;28376;23,6;31,2;4;21,5;20,5
543861;28376;23,6;31,2;6;19,5;18,5
543861;28376;23,6;31,2;8;18,7;17,7
543861;28376;23,6;31,2;10;17,8;16,8
543861;28376;23,6;31,2;12;16,6;15,6
543861;28376;23,6;31,2;14;15,4;14,6
543861;28376;23,6;31,2;16;14,3;13,5
543861;28376;23,6;31,2;18;12,6;11,8
543861;28376;23,6;31,2;20;11,7;10,9
543861;28376;23,6;31,2;22;10;9,2
543861;28376;23,6;31,2;24;9;8,2
543861;28376;23,6;31,2;26;7,4;6,6
543861;28376;23,6;31,2;28;5,2;4,6
543861;28380;9,1;19,1;0,1;10,7;9,9
543861;28380;9,1;19,1;0,7;9,6;9
543861;28380;9,1;19,1;1,3;9,1;8,5
543861;28380;9,1;19,1;2;8,9;8,5
543861;28380;9,1;19,1;4;8,5;8,1
543861;28380;9,1;19,1;6;7,7;7,3
543861;28380;9,1;19,1;8;6,9;6,5
543861;28380;9,1;19,1;10;5,9;5,5
543861;28380;9,1;19,1;12;5,2;4,8
543861;28380;9,1;19,1;14;4;3,6
543861;28380;9,1;19,1;16;2,8;2,6
543861;14734;5,4;11,5;0,1;6,6;6
543861;14734;5,4;11,5;0,7;5,8;5,4
543861;14734;5,4;11,5;1,3;5,4;5,2
543861;14734;5,4;11,5;2;4,8;4,6
543861;14734;5,4;11,5;4;4,4;4,2
543861;14734;5,4;11,5;6;3,8;3,6
543861;14734;5,4;11,5;8;3;2,8
543861;14734;5,4;11,5;10;1,6;1,4
543861;30402;17,4;26;0,1;20,8;18,8
543861;30402;17,4;26;0,7;18;16,4
543861;30402;17,4;26;1,3;17,4;16
543861;30402;17,4;26;2;17;15,8
543861;30402;17,4;26;4;15,8;15
543861;30402;17,4;26;6;15;14,2
543861;30402;17,4;26;8;14,3;13,5
543861;30402;17,4;26;10;13;12,2
543861;30402;17,4;26;12;12;11,2
543861;30402;17,4;26;14;11,1;10,3
543861;30402;17,4;26;16;10;9,2
543861;30402;17,4;26;18;8,6;7,8
543861;30402;17,4;26;20;7,3;6,5
543861;30402;17,4;26;22;6;5,4
543861;30402;17,4;26;24;3,6;3,2
543861;30458;14,7;25,8;0,1;20,1;17,9
543861;30458;14,7;25,8;0,7;15,8;14,2
543861;30458;14,7;25,8;1,3;14,7;13,7
543861;30458;14,7;25,8;2;13,3;12,5
543861;30458;14,7;25,8;4;13;12,2
543861;30458;14,7;25,8;6;12,2;11,4
543861;30458;14,7;25,8;8;11,5;10,9
543861;30458;14,7;25,8;10;10,8;10,2
543861;30458;14,7;25,8;12;10,1;9,5
543861;30458;14,7;25,8;14;9;8,4
543861;30458;14,7;25,8;16;7,8;7,2
543861;30458;14,7;25,8;18;6,5;5,9
543861;30458;14,7;25,8;20;5,7;5,1
543861;30458;14,7;25,8;22;4,3;3,7
543861;30458;14,7;25,8;24;2,9;2,5
543861;16438;7,7;14,6;0,1;10,3;8,3
543861;16438;7,7;14,6;0,7;8,3;6,5
543861;16438;7,7;14,6;1,3;7,7;6,7
543861;16438;7,7;14,6;2;7;6
543861;16438;7,7;14,6;4;6;5,4
543861;16438;7,7;14,6;6;5,4;4,8
543861;16438;7,7;14,6;8;4,5;4,1
543861;16438;7,7;14,6;10;3,6;3,2
543861;16438;7,7;14,6;12;2,4;2,2
543861;18931;15,6;20,3;0,1;21,6;17,6
543861;18931;15,6;20,3;0,7;17,7;15,7
543861;18931;15,6;20,3;1,3;15,6;14
543861;18931;15,6;20,3;2;15;13,6
543861;18931;15,6;20,3;4;13,9;12,5
543861;18931;15,6;20,3;6;12,3;11,3
543861;18931;15,6;20,3;8;11,5;10,5
543861;18931;15,6;20,3;10;10,4;9,6
543861;18931;15,6;20,3;12;9;8,2
543861;18931;15,6;20,3;14;7,4;6,6
543861;18931;15,6;20,3;16;6;5,2
543861;18931;15,6;20,3;18;3,6;3
557374;26108;20,8;29,7;0,1;25,5;23,1
557374;26108;20,8;29,7;0,7;21,8;20,6
557374;26108;20,8;29,7;1,3;20,8;19,6
557374;26108;20,8;29,7;2;19,7;18,9
557374;26108;20,8;29,7;4;18,8;18
557374;26108;20,8;29,7;6;18,1;17,3
557374;26108;20,8;29,7;8;16,6;15,8
557374;26108;20,8;29,7;10;15,4;14,6
557374;26108;20,8;29,7;12;14,7;13,9
557374;26108;20,8;29,7;14;13,2;12,4
557374;26108;20,8;29,7;16;12,7;11,9
557374;26108;20,8;29,7;18;11,2;10,6
557374;26108;20,8;29,7;20;9,5;8,9
557374;26108;20,8;29,7;22;8,4;7,8
557374;26108;20,8;29,7;24;6,8;6,2
557374;26108;20,8;29,7;26;5,2;4,6
557374;26108;20,8;29,7;28;2,7;2,3
557374;4311;15,1;24,8;0,1;17,7;16,7
557374;4311;15,1;24,8;0,7;16,4;15,4
557374;4311;15,1;24,8;1,3;15,1;14,3
557374;4311;15,1;24,8;2;15;14,4
557374;4311;15,1;24,8;4;14,3;13,7
557374;4311;15,1;24,8;6;13,4;12,8
557374;4311;15,1;24,8;8;12,4;11,8
557374;4311;15,1;24,8;10;12;11,6
557374;4311;15,1;24,8;12;10,8;10,4
557374;4311;15,1;24,8;14;9,6;9,2
557374;4311;15,1;24,8;16;8,2;7,8
557374;4311;15,1;24,8;18;7,3;6,9
557374;4311;15,1;24,8;20;6;5,8
557374;4311;15,1;24,8;22;1;0,9
557374;18147;20,6;30,6;0,1;24,4;22
557374;18147;20,6;30,6;0,7;22,3;20,3
557374;18147;20,6;30,6;1,3;20,6;19,4
557374;18147;20,6;30,6;2;20;18,8
557374;18147;20,6;30,6;4;19,9;18,9
557374;18147;20,6;30,6;6;17,9;17,1
557374;18147;20,6;30,6;8;16,8;16,2
557374;18147;20,6;30,6;10;16,1;15,5
557374;18147;20,6;30,6;12;15,3;14,7
