"";"idamostra";"idade1";"hdom1";"licl4";"lscl4";"lscl3";"lscl2";"lscl1";"is";"nmudou";"nis"
"1";1;24,01;11,5406377684884;5,19417688254228;7,65065958031987;10,8819207163783;15,0331564499758;20,2613883389293;2;1;2
"2";1;37,65;16,9726965802079;10,4282596073228;13,3778092873554;16,7802123100422;20,6569303604056;25,0285400339007;2;1;2
"3";1;47,6;20,6139667726792;14,2458688119056;17,1792387974719;20,3695602812647;23,8142751826937;27,5110600712946;2;1;2
"4";1;61,86;23,4792285634764;19,1984963524907;21,821944063859;24,5188658777761;27,2847100660807;30,1155513660696;3;1;3
"5";1;72,37;25,0710406694748;22,3219705671744;24,6252317027778;26,9265002931893;29,2259500919566;31,5237270570181;3;1;3
"6";1;84,99;28,1253301478592;25,4597760464628;27,3638996491297;29,2196503835971;31,0322861727626;32,806123717326;3;1;3
"7";2;37,65;17,5298308173073;10,4282596073228;13,3778092873554;16,7802123100422;20,6569303604056;25,0285400339007;2;1;2
"8";2;47,6;18,862973456081;14,2458688119056;17,1792387974719;20,3695602812647;23,8142751826937;27,5110600712946;3;1;3
"9";2;61,86;23,6085632970887;19,1984963524907;21,821944063859;24,5188658777761;27,2847100660807;30,1155513660696;3;1;3
"10";2;72,37;25,5983284295867;22,3219705671744;24,6252317027778;26,9265002931893;29,2259500919566;31,5237270570181;3;1;3
"11";2;84,99;28,9809291548333;25,4597760464628;27,3638996491297;29,2196503835971;31,0322861727626;32,806123717326;3;1;3
"12";3;24,7;14,1273324407358;5,44505762697105;7,94553868937598;11,2056023658099;15,3599843468497;20,553214043658;2;1;2
"13";3;38,34;19,1216429233057;10,6981046451918;13,6546456599166;17,0487202648573;20,8989573282157;25,2231385863229;2;1;2
"14";3;48,29;21,5093610823033;14,5020185122703;17,4264562647323;20,5963809368175;24,0085673185645;27,6600950956029;2;1;2
"15";3;62,55;24,1457998828632;19,4179294449203;22,0216899368814;24,6926316319059;27,4264631753982;30,2194911541806;3;1;3
"16";4;38,34;18,882871107406;10,6981046451918;13,6546456599166;17,0487202648573;20,8989573282157;25,2231385863229;2;2;2
"17";4;48,29;20,4746832134044;14,5020185122703;17,4264562647323;20,5963809368175;24,0085673185645;27,6600950956029;3;2;3
"18";4;62,55;23,2305079219141;19,4179294449203;22,0216899368814;24,6926316319059;27,4264631753982;30,2194911541806;3;2;3
"19";4;73,06;24,5735993863503;22,5105812021864;24,7919145262046;27,0676518613992;29,3382889660697;31,6042416813161;4;2;4
"20";4;85,68;27,6278888647347;25,61288998922;27,4957615553043;29,3287206857869;31,1172409654321;32,8658114547638;3;2;3
"21";5;24,77;12,8538827559371;5,47065417026768;7,97547096265269;11,2383057668489;15,3928648202554;20,5824573505534;2;2;2
"22";5;38,4;16,4951529484084;10,7215516232128;13,6786343063482;17,0719292668393;20,9198295538451;25,2398851504408;3;2;3
"23";5;48,36;18,3854298242815;14,5279247303506;17,4514106767132;20,6192361037297;24,0281131308636;27,675065620259;3;2;3
"24";5;62,61;21,2108963124286;19,436916324296;22,0389522420341;24,7076320160129;27,4386875829436;30,2284462003564;4;2;4
"25";5;73,13;22,9817872803519;22,5296029711254;24,8087094271131;27,0818623828722;29,3495900992628;31,6123356152677;4;2;4
"26";5;85,74;25,9664349790988;25,6261174075819;27,5071456783988;29,338131601093;31,1245671761213;32,870956161764;4;2;4
"27";6;24,77;13,3314263877366;5,47065417026768;7,97547096265269;11,2383057668489;15,3928648202554;20,5824573505534;2;2;2
"28";6;38,4;16,4155623431085;10,7215516232128;13,6786343063482;17,0719292668393;20,9198295538451;25,2398851504408;3;2;3
"29";6;48,36;19,9573442789549;14,5279247303506;17,4514106767132;20,6192361037297;24,0281131308636;27,675065620259;3;2;3
"30";6;62,61;21,807825852178;19,436916324296;22,0389522420341;24,7076320160129;27,4386875829436;30,2284462003564;4;2;4
"31";6;73,13;23,6881539023886;22,5296029711254;24,8087094271131;27,0818623828722;29,3495900992628;31,6123356152677;4;2;4
"32";6;85,74;25,787356117174;25,6261174075819;27,5071456783988;29,338131601093;31,1245671761213;32,870956161764;4;2;4
"33";7;38,4;17,2711613500826;10,7215516232128;13,6786343063482;17,0719292668393;20,9198295538451;25,2398851504408;2;2;2
"34";7;48,36;18,2660439163316;14,5279247303506;17,4514106767132;20,6192361037297;24,0281131308636;27,675065620259;3;2;3
"35";7;62,61;21,0218686248413;19,436916324296;22,0389522420341;24,7076320160129;27,4386875829436;30,2284462003564;4;2;4
"36";7;73,13;23,1111220139642;22,5296029711254;24,8087094271131;27,0818623828722;29,3495900992628;31,6123356152677;4;2;4
"37";7;85,74;26,4141321339109;25,6261174075819;27,5071456783988;29,338131601093;31,1245671761213;32,870956161764;4;2;4
"38";8;38,4;20,1961160948547;10,7215516232128;13,6786343063482;17,0719292668393;20,9198295538451;25,2398851504408;2;1;2
"39";8;48,36;23,6583074254012;14,5279247303506;17,4514106767132;20,6192361037297;24,0281131308636;27,675065620259;2;1;2
"40";8;62,61;25,2501195313996;19,436916324296;22,0389522420341;24,7076320160129;27,4386875829436;30,2284462003564;2;1;2
"41";8;73,13;26,4141321339109;22,5296029711254;24,8087094271131;27,0818623828722;29,3495900992628;31,6123356152677;3;1;3
"42";8;85,74;29,3291380530205;25,6261174075819;27,5071456783988;29,338131601093;31,1245671761213;32,870956161764;3;1;3
"43";9;24,74;11,8590001896881;5,45968104764299;7,96264253967045;11,2242930762804;15,3787793813896;20,569932577776;2;2;2
"44";9;38,37;17,5099331659824;10,7098285231164;13,6666416824919;17,060327555523;20,9093968947818;25,2315153396839;2;2;2
"45";9;48,32;19,3206194365555;14,5131230030738;17,4371538528387;20,6061795105275;24,0169477971044;27,6665143700182;3;2;3
"46";9;62,58;21,8376723291655;19,4274247728891;22,0303232243052;24,7001340095884;27,4325774073869;30,2239703302012;4;2;4
"47";9;73,09;22,5141924742148;22,5187359274305;24,7991149266525;27,0737445378801;29,3431344530368;31,6077121737419;4;2;4
"48";9;85,71;26,1355650153612;25,6195054308328;27,5014552535167;29,333427605966;31,1209052875446;32,8683847134497;4;2;4
"49";10;25,16;15,4405774281844;5,61373038272384;8,14227568586919;11,4200513078308;15,5751330179471;20,7441855653933;2;1;2
"50";10;38,8;19,7981630683551;10,8777813700861;13,8382090881599;17,2260857217515;21,0582738333194;25,3508227932618;2;1;2
"51";10;48,75;23,5986144714262;14,6719845002875;17,5900172484433;20,7460491959702;24,1364595424401;27,7579764072697;2;1;2
"52";10;63,01;27,5880935620847;19,5631091147185;22,1535982175202;24,8071887142491;27,5197702836974;30,2878099045122;1;1;1
"53";10;73,52;29,2495474477205;22,6352020975626;24,9018950827409;27,1606694770077;29,4122340147865;31,6571826095895;2;1;2
"54";10;86,14;30,294174142282;25,713946541927;27,5827059488437;29,4005728398769;31,1731606059288;32,9050698065336;2;1;2
"55";11;29,47;15,4206797768595;7,23811441201443;9,98247407072297;13,3737548050198;17,4886944143973;22,4056630957395;2;2;2
"56";11;41,56;19,5593912524553;11,9504847659945;14,9220183207236;18,2628026474974;21,9809458385152;26,0840401936699;2;2;2
"57";11;55,81;22,0068023654278;17,1908764667388;19,9725760503288;22,8924761124548;25,9446314931626;29,1238158269022;3;2;3
"58";11;66,33;22,6435272078272;20,584401801449;23,0761457406266;25,6041589745154;28,1657681104225;30,7586955024952;4;2;4
"59";11;78,94;25,2899148340495;24,0368144653263;26,1307645603662;28,1938332515532;30,2290888591504;32,2390758290146;4;2;4
"60";12;29,47;15,878325757334;7,23811441201443;9,98247407072297;13,3737548050198;17,4886944143973;22,4056630957395;2;1;2
"61";12;41,56;20,0170372329298;11,9504847659945;14,9220183207236;18,2628026474974;21,9809458385152;26,0840401936699;2;1;2
"62";12;55,81;22,0664953194028;17,1908764667388;19,9725760503288;22,8924761124548;25,9446314931626;29,1238158269022;3;1;3
"63";12;66,33;24,9914500641748;20,584401801449;23,0761457406266;25,6041589745154;28,1657681104225;30,7586955024952;3;1;3
"64";12;78,94;27,6179400390722;24,0368144653263;26,1307645603662;28,1938332515532;30,2290888591504;32,2390758290146;3;1;3
"65";13;41,56;21,9073141088029;11,9504847659945;14,9220183207236;18,2628026474974;21,9809458385152;26,0840401936699;2;1;2
"66";13;55,81;26,3444903542735;17,1908764667388;19,9725760503288;22,8924761124548;25,9446314931626;29,1238158269022;1;1;1
"67";13;66,33;28,8913897238709;20,584401801449;23,0761457406266;25,6041589745154;28,1657681104225;30,7586955024952;1;1;1
"68";13;78,94;31,0602337182937;24,0368144653263;26,1307645603662;28,1938332515532;30,2290888591504;32,2390758290146;1;1;1
"69";14;41,56;20,7532503319541;11,9504847659945;14,9220183207236;18,2628026474974;21,9809458385152;26,0840401936699;2;1;2
"70";14;55,81;22,4047553919274;17,1908764667388;19,9725760503288;22,8924761124548;25,9446314931626;29,1238158269022;3;1;3
"71";14;66,33;25,2302218800746;20,584401801449;23,0761457406266;25,6041589745154;28,1657681104225;30,7586955024952;3;1;3
"72";14;78,94;27,9562001115968;24,0368144653263;26,1307645603662;28,1938332515532;30,2290888591504;32,2390758290146;3;1;3
"73";15;25,53;14,3462066053106;5,75017713910952;8,30056786493055;11,5917486680966;15,746615940424;20,8957658096561;2;2;2
"74";15;37,61;16,6742318103332;10,4126060412818;13,3617068854344;16,7645560843297;20,6427865153795;25,0171443038589;3;2;3
"75";15;51,87;19,7981630683551;15,8067847000232;18,6726803862187;21,729027869432;24,9704214005726;28,3920389662366;3;2;3
"76";15;62,39;21,5093610823033;19,367223944962;21,975573593669;24,6525450426538;27,3937853185622;30,1955462700663;4;2;4
"77";15;75;24,9715524128499;23,0301018630587;25,2496137015183;27,4541520906988;29,6450998358016;31,823612229096;4;2;4
"78";16;34,26;16,2165858298587;9,10011073083234;11,9935920239732;15,4181681536472;19,4128404166912;24,0158940903306;2;1;2
"79";16;48,55;20,3155020028045;14,5981661603435;17,5190270800853;20,6811274922382;24,0810139140335;27,7155629242471;3;1;3
"80";16;62,19;22,5241412998773;19,3036912148394;21,9177571601547;24,6022614134622;27,3527750106581;30,1654821869032;3;1;3
"81";17;48,55;19,2410288312556;14,5981661603435;17,5190270800853;20,6811274922382;24,0810139140335;27,7155629242471;3;1;3
"82";17;62,19;21,7680305495281;19,3036912148394;21,9177571601547;24,6022614134622;27,3527750106581;30,1654821869032;4;1;4
"83";18;55,62;19,0818476206558;17,1254659516091;19,9116241563996;22,8383109231463;25,8995736884785;29,0901761089535;4;0;4
"84";18;69,25;22,0465976680778;21,4438548647938;23,8454799019864;26,2632988849067;28,6960074905119;31,1425023639464;4;0;4
"85";19;40,37;19,7782654170301;11,4892783852773;14,4585060824463;17,8215773187788;21,5900091925414;25,7746599845932;2;1;2
"86";19;54,66;23,0613778856518;16,7928582322216;19,6009694053078;22,5616634035059;25,6689962201099;28,9177211795538;2;1;2
"87";19;68,3;26,0261279330738;21,1682343421104;23,5994374001403;26,0530254756267;28,5272438574185;31,0206048498452;3;1;3
"88";20;40,37;18,6440992915062;11,4892783852773;14,4585060824463;17,8215773187788;21,5900091925414;25,7746599845932;2;2;2
"89";20;54,66;20,812943285929;16,7928582322216;19,6009694053078;22,5616634035059;25,6689962201099;28,9177211795538;3;2;3
"90";20;68,3;23,1011731883017;21,1682343421104;23,5994374001403;26,0530254756267;28,5272438574185;31,0206048498452;4;2;4
"91";21;54,66;22,3052671353025;16,7928582322216;19,6009694053078;22,5616634035059;25,6689962201099;28,9177211795538;3;0;3
"92";21;68,3;24,6929852943001;21,1682343421104;23,5994374001403;26,0530254756267;28,5272438574185;31,0206048498452;3;0;3
"93";22;54,66;24,2154416625006;16,7928582322216;19,6009694053078;22,5616634035059;25,6689962201099;28,9177211795538;2;1;2
"94";22;68,3;25,8868443737989;21,1682343421104;23,5994374001403;26,0530254756267;28,5272438574185;31,0206048498452;3;1;3
"95";23;21,81;14,0278441841109;4,41363190407038;6,71426597471668;9,83468433450905;13,9574054001411;19,2854261155891;1;1;1
"96";23;36,79;19,4599029958304;10,0915146753515;13,0303372269078;16,4414164959405;20,3500704212164;24,7807112075791;2;1;2
"97";23;48,82;23,5588191687763;14,6977916297;17,6148189218126;20,768716841723;24,1558076975953;27,7727692138912;2;1;2
"98";23;59,95;27,9164048089469;18,5807497738416;21,2571668429673;24,0255953142775;26,8808473566549;29,8184236216737;1;1;1
"99";24;21,81;13,4110169930365;4,41363190407038;6,71426597471668;9,83468433450905;13,9574054001411;19,2854261155891;2;0;2
"100";24;36,79;18,9226664100559;10,0915146753515;13,0303372269078;16,4414164959405;20,3500704212164;24,7807112075791;2;0;2
"101";24;48,82;22,3649600892775;14,6977916297;17,6148189218126;20,768716841723;24,1558076975953;27,7727692138912;2;0;2
"102";24;59,95;26,0659232357237;18,5807497738416;21,2571668429673;24,0255953142775;26,8808473566549;29,8184236216737;2;0;2
"103";25;36,79;18,3058392189816;10,0915146753515;13,0303372269078;16,4414164959405;20,3500704212164;24,7807112075791;2;0;2
"104";25;48,82;23,1708149679392;14,6977916297;17,6148189218126;20,768716841723;24,1558076975953;27,7727692138912;2;0;2
"105";25;59,95;26,6031598214982;18,5807497738416;21,2571668429673;24,0255953142775;26,8808473566549;29,8184236216737;2;0;2
"106";26;22,08;14,0477418354359;4,50768567697552;6,82874016956662;9,96439232375312;14,0922427473191;19,4091032210634;2;1;2
"107";26;37,09;19,5195959498053;10,2090252100396;13,1518484516198;16,5601220582609;20,4577763351875;24,8678392793982;2;1;2
"108";26;49,11;23,7577956820261;14,8045436937092;17,717320381369;20,8623226924891;24,2356462901885;27,8337685871461;2;1;2
"109";26;60,25;28,1551766248466;18,6787760880571;21,347033311639;24,1042791246914;26,9454162273942;29,8660278331903;1;1;1
"110";27;37,09;17,2512636987576;10,2090252100396;13,1518484516198;16,5601220582609;20,4577763351875;24,8678392793982;2;0;2
"111";27;49,11;22,3848577406025;14,8045436937092;17,717320381369;20,8623226924891;24,2356462901885;27,8337685871461;2;0;2
"112";27;60,25;26,6827504267981;18,6787760880571;21,347033311639;24,1042791246914;26,9454162273942;29,8660278331903;2;0;2
"113";28;30,49;15,1520614839722;7,63128123919225;10,414922172417;13,8206335322346;17,9156106092029;22,7678537995633;2;1;2
"114";28;41,79;18,5844063375313;12,0393560001558;15,0109227706499;18,3470775119867;22,0553280005131;26,1426953830566;2;1;2
"115";28;55,22;21,3899751743535;16,9873062996502;19,7827299620334;22,7236454342016;25,8040941604047;29,0188271389099;3;1;3
"116";28;67,18;24,1159534058757;20,8383411644657;23,3041094957034;25,7999790813303;28,3236693522169;30,873241479194;3;1;3
"117";29;30,49;16,6742318103332;7,63128123919225;10,414922172417;13,8206335322346;17,9156106092029;22,7678537995633;2;1;2
"118";29;41,79;20,6537620753292;12,0393560001558;15,0109227706499;18,3470775119867;22,0553280005131;26,1426953830566;2;1;2
"119";29;55,22;23,1807637936017;16,9873062996502;19,7827299620334;22,7236454342016;25,8040941604047;29,0188271389099;2;1;2
"120";29;67,18;25,1705289260997;20,8383411644657;23,3041094957034;25,7999790813303;28,3236693522169;30,873241479194;3;1;3
"121";30;41,79;19,7981630683551;12,0393560001558;15,0109227706499;18,3470775119867;22,0553280005131;26,1426953830566;2;1;2
"122";30;55,22;22,9021966750519;16,9873062996502;19,7827299620334;22,7236454342016;25,8040941604047;29,0188271389099;2;1;2
"123";30;67,18;24,81237120225;20,8383411644657;23,3041094957034;25,7999790813303;28,3236693522169;30,873241479194;3;1;3
"124";31;28,68;13,9880488814609;6,93546220439333;9,64640920116657;13,0234647627006;17,1513927574466;22,1174011597508;2;0;2
"125";31;46,06;19,9175489763049;13,6692174671444;16,6194352852193;19,8532047023266;23,369806064043;27,1685810236486;2;0;2
"126";31;58,38;25,4093007419994;18,0617514822798;20,7797892777726;23,6063562797914;26,5358595484175;29,5634244256605;2;0;2
"127";31;65,05;27,0210104993228;20,1961901119965;22,726562599155;25,303020075205;27,9223130134559;30,5816637282892;2;0;2
"128";32;46,06;20,9323291938789;13,6692174671444;16,6194352852193;19,8532047023266;23,369806064043;27,1685810236486;2;0;2
"129";32;58,38;24,7327805969501;18,0617514822798;20,7797892777726;23,6063562797914;26,5358595484175;29,5634244256605;2;0;2
"130";32;65,05;27,5383494337723;20,1961901119965;22,726562599155;25,303020075205;27,9223130134559;30,5816637282892;2;0;2
"131";33;28,42;12,9931663152119;6,83625749401481;9,5356241921427;12,9073920092728;17,0390931711257;22,0210081527636;2;2;2
"132";33;45,8;15,6395539414343;13,5712177983071;16,5238378626436;19,7646386603986;23,293262591834;27,1093821125139;4;2;4
"133";33;58,11;18,7833828507811;17,9714914088939;20,6964917678644;23,5329824704419;26,4753138512805;29,5185575194685;4;2;4
"134";33;64,78;21,0318174505038;20,1134118813618;22,6518495097881;25,2385257927696;27,8700726897679;30,5436091507851;4;2;4
"135";34;45,8;19,89765132498;13,5712177983071;16,5238378626436;19,7646386603986;23,293262591834;27,1093821125139;2;1;2
"136";34;58,11;23,3598426555265;17,9714914088939;20,6964917678644;23,5329824704419;26,4753138512805;29,5185575194685;3;1;3
"137";34;64,78;25,866946722474;20,1134118813618;22,6518495097881;25,2385257927696;27,8700726897679;30,5436091507851;2;1;2
"138";35;25,46;15,0824197043348;5,72431151078241;8,27061881036352;11,5593202412166;15,7142800982527;20,8672254220361;2;1;2
"139";35;42,84;21,3103845690535;12,4438290963781;15,4139215726641;18,7276953774968;22,3901417913444;26,4059019035949;2;1;2
"140";35;55,16;26,2847974002985;16,9665295689506;19,7633286480866;22,7063713120655;25,7896992593798;29,0080625953912;1;1;1
"141";35;61,83;29,5679098689202;19,1889106224884;21,8132080670747;24,511257989938;27,2784976700903;30,1109920230037;1;1;1
"142";36;42,84;21,827723503503;12,4438290963781;15,4139215726641;18,7276953774968;22,3901417913444;26,4059019035949;2;0;2
"143";36;55,16;24,7128829456251;16,9665295689506;19,7633286480866;22,7063713120655;25,7896992593798;29,0080625953912;2;0;2
"144";36;61,83;27,1602940585976;19,1889106224884;21,8132080670747;24,511257989938;27,2784976700903;30,1109920230037;2;0;2
"145";37;26,68;17,7288073305571;6,17833191175923;8,79254157328599;12,1207679542136;16,2707849226512;21,3557086455237;1;1;1
"146";37;44,05;19,81806071968;12,9071472062587;15,8723753714658;19,1579781675924;22,7664702465722;26,70017505021;2;1;2
"147";37;56,37;24,344776396113;17,3828526173195;20,1512017810986;23,0509991288257;26,076337578747;29,2220342573418;2;1;2
"148";37;63,04;28,7322085132711;19,572546455787;22,1621661263705;24,8146242858615;27,5258226110863;30,2922386892604;1;1;1
"149";38;45,96;22,6634248591522;13,6315465080299;16,5827038757244;19,8191885539807;23,3404182784391;27,1458601329168;2;1;2
"150";38;58,28;25,827151419824;18,0283559880307;20,7489795151203;23,5792247817448;26,5134773587269;29,5468422832113;2;1;2
"151";38;64,95;28,9709803291708;20,1655676009188;22,6989307490395;25,2791731095341;27,9030011231883;30,5675987217525;1;1;1
"152";39;28,58;19,3604147392055;6,89728174319975;9,6038093146296;12,9788672642831;17,1082766359061;22,0804172707323;1;0;1
"153";39;45,96;24,2353393138256;13,6315465080299;16,5827038757244;19,8191885539807;23,3404182784391;27,1458601329168;1;0;1
"154";39;58,28;26,5235692161983;18,0283559880307;20,7489795151203;23,5792247817448;26,5134773587269;29,5468422832113;1;0;1
"155";39;64,95;29,1898544937456;20,1655676009188;22,6989307490395;25,2791731095341;27,9030011231883;30,5675987217525;1;0;1
"156";40;45,96;20,892533891229;13,6315465080299;16,5827038757244;19,8191885539807;23,3404182784391;27,1458601329168;2;1;2
"157";40;58,28;25,3297101366995;18,0283559880307;20,7489795151203;23,5792247817448;26,5134773587269;29,5468422832113;2;1;2
"158";40;64,95;27,9760977629218;20,1655676009188;22,6989307490395;25,2791731095341;27,9030011231883;30,5675987217525;1;1;1
"159";41;28,58;17,6691143765822;6,89728174319975;9,6038093146296;12,9788672642831;17,1082766359061;22,0804172707323;1;1;1
"160";41;45,96;22,1062906220527;13,6315465080299;16,5827038757244;19,8191885539807;23,3404182784391;27,1458601329168;2;1;2
"161";41;58,28;25,9664349790988;18,0283559880307;20,7489795151203;23,5792247817448;26,5134773587269;29,5468422832113;2;1;2
"162";41;64,95;28,4536413947213;20,1655676009188;22,6989307490395;25,2791731095341;27,9030011231883;30,5675987217525;1;1;1
"163";42;29,7;17,2711613500826;7,32654868002631;10,0801413635513;13,4750556710143;17,5857987426063;22,4883032036033;2;0;2
"164";42;47,08;21,5889516876033;14,0519032938886;16,9914507223012;20,1967749275643;23,6658824475442;27,3969583638332;2;0;2
"165";42;59,4;25,5883796039242;18,4000767044132;21,0912864141181;23,8801595194581;26,7613525745935;29,7302233838336;2;0;2
"166";42;66,06;27,5383494337723;20,5030939334198;23,0030373156795;25,5412670708772;28,1149865458978;30,7218114385433;2;0;2
"167";43;29,7;17,7686026332071;7,32654868002631;10,0801413635513;13,4750556710143;17,5857987426063;22,4883032036033;1;1;1
"168";43;47,08;22,2057788786776;14,0519032938886;16,9914507223012;20,1967749275643;23,6658824475442;27,3969583638332;2;1;2
"169";43;59,4;26,841931637398;18,4000767044132;21,0912864141181;23,8801595194581;26,7613525745935;29,7302233838336;1;1;1
"170";43;66,06;28,9709803291708;20,5030939334198;23,0030373156795;25,5412670708772;28,1149865458978;30,7218114385433;1;1;1
"171";44;47,08;23,877181589976;14,0519032938886;16,9914507223012;20,1967749275643;23,6658824475442;27,3969583638332;1;0;1
"172";44;59,4;27,1602940585976;18,4000767044132;21,0912864141181;23,8801595194581;26,7613525745935;29,7302233838336;1;0;1
"173";44;66,06;29,4286263096454;20,5030939334198;23,0030373156795;25,5412670708772;28,1149865458978;30,7218114385433;1;0;1
"174";45;30,06;20,1563207922047;7,46523326386495;10,2328365640456;13,6329906814638;17,7368044243458;22,6165126640358;1;1;1
"175";45;47,44;23,5190238661263;14,186270520184;17,1215928604652;20,316565184744;23,7687973172477;27,4761167498632;2;1;2
"176";45;59,76;25,6082772552492;18,5184753811174;21,2000274461495;23,9755272274999;26,8397315813933;29,788090530733;2;1;2
"177";45;66,43;28,8913897238709;20,6144369717959;23,1031375434416;25,6273674790688;28,1844992405131;30,7722948167353;1;1;1
"178";46;47,44;23,9567721952759;14,186270520184;17,1215928604652;20,316565184744;23,7687973172477;27,4761167498632;1;1;1
"179";46;59,76;26,2052067949986;18,5184753811174;21,2000274461495;23,9755272274999;26,8397315813933;29,788090530733;2;1;2
"180";46;66,43;29,7071934281951;20,6144369717959;23,1031375434416;25,6273674790688;28,1844992405131;30,7722948167353;1;1;1
"181";47;23,88;13,6895841115862;5,1472098857512;7,5951452653104;10,8206726803926;14,9710236460514;20,2056702426139;2;1;2
"182";47;41,26;19,0221546666808;11,8344286844002;14,805721190383;18,1523907801463;21,8833563376276;26,0069835195284;2;1;2
"183";47;53,58;24,0761581032258;16,4145256716338;19,2461202227017;22,2444492555057;25,4036790458617;28,718639826241;2;1;2
"184";47;60,25;27,0807034532977;18,6787760880571;21,347033311639;24,1042791246914;26,9454162273942;29,8660278331903;1;1;1
"185";48;23,59;12,0977720055878;5,04279516024084;7,47136681013566;10,6837456864599;14,8317787422042;20,0805189747072;2;1;2
"186";48;40,97;18,3655321729565;11,7220993993002;14,6929430853857;18,0451333738462;21,7884035262246;25,931898169946;2;1;2
"187";48;53,29;21,5093610823033;16,3122016690101;19,1498701924507;22,1581813604673;25,3313509888048;28,6642476375165;3;1;3
"188";48;59,95;24,0960557545507;18,5807497738416;21,2571668429673;24,0255953142775;26,8808473566549;29,8184236216737;2;1;2
"189";49;19,12;11,7993072357131;3,50781035491716;5,58490576969815;8,5264940682521;12,5695153610454;17,9881117747454;2;1;2
"190";49;36,5;17,1318777908077;9,97788971642564;12,912576840369;16,3261373327003;20,2452750773764;24,6957891804504;2;1;2
"191";49;48,82;20,5542738187043;14,6977916297;17,6148189218126;20,768716841723;24,1558076975953;27,7727692138912;3;1;3
"192";49;55,49;23,7776933333511;17,08063134102;19,8698189809265;22,8011389923933;25,8686354183154;29,0670665413845;2;1;2
"193";50;36,5;17,4104449093575;9,97788971642564;12,912576840369;16,3261373327003;20,2452750773764;24,6957891804504;2;0;2
"194";50;48,82;21,827723503503;14,6977916297;17,6148189218126;20,768716841723;24,1558076975953;27,7727692138912;2;0;2
"195";50;55,49;25,1307336234497;17,08063134102;19,8698189809265;22,8011389923933;25,8686354183154;29,0670665413845;2;0;2
"196";51;19,35;11,1227870906638;3,58284741777335;5,68048885718953;8,63937739512632;12,6914070691749;18,1039076572479;2;1;2
"197";51;36,73;15,9778140139589;10,0680083253426;13,0059970120469;16,4176084128781;20,3284435847536;24,7631976931766;3;1;3
"198";51;49,05;20,6338644240042;14,7824787282725;17,6961460350758;20,8429959716301;24,2191699094536;27,8211855985364;3;1;3
"199";51;55,72;23,837386287326;17,1599098825282;19,9437260040197;22,8668430240259;25,9233119175577;29,1079012816622;2;1;2
"200";52;19,45;13,8089700195361;3,61562291233788;5,72211380003622;8,68840249529618;12,7442122510209;18,1539562516175;1;1;1
"201";52;36,83;18,2063509623567;10,1071848466286;13,0465570377301;16,4572761503032;20,3644724203548;24,792370554965;2;1;2
"202";52;49,15;22,842503721077;14,819247358991;17,7314270814121;20,8751955898407;24,2466184143301;27,8421463927216;2;1;2
"203";52;55,81;26,2251044463236;17,1908764667388;19,9725760503288;22,8924761124548;25,9446314931626;29,1238158269022;1;1;1
"204";53;18,96;11,2023776959637;3,45589961736;5,51854416349414;8,44786564728762;12,484358313857;17,9069900959114;2;1;2
"205";53;48,65;19,7384701143801;14,6350907864551;17,5545459016095;20,7136174349306;24,1087673561904;27,7367971806602;3;1;3
"206";53;55,32;23,0215825830018;17,0219036478967;19,8150265361554;22,7523925098699;25,8280432664307;29,0367318833828;2;1;2
"207";54;19,45;13,3314263877366;3,61562291233788;5,72211380003622;8,68840249529618;12,7442122510209;18,1539562516175;1;1;1
"208";54;36,83;19,4798006471554;10,1071848466286;13,0465570377301;16,4572761503032;20,3644724203548;24,792370554965;2;1;2
"209";54;49,15;23,5389215174513;14,819247358991;17,7314270814121;20,8751955898407;24,2466184143301;27,8421463927216;2;1;2
"210";54;55,81;27,1602940585976;17,1908764667388;19,9725760503288;22,8924761124548;25,9446314931626;29,1238158269022;1;1;1
"211";55;19,45;11,958488446313;3,61562291233788;5,72211380003622;8,68840249529618;12,7442122510209;18,1539562516175;2;1;2
"212";55;36,83;19,7782654170301;10,1071848466286;13,0465570377301;16,4572761503032;20,3644724203548;24,792370554965;2;1;2
"213";55;49,15;22,822606069752;14,819247358991;17,7314270814121;20,8751955898407;24,2466184143301;27,8421463927216;2;1;2
"214";55;55,81;27,4388611771474;17,1908764667388;19,9725760503288;22,8924761124548;25,9446314931626;29,1238158269022;1;1;1
"215";56;38,7;20,2160137461796;10,8387380712083;13,798372665635;17,1876395635144;21,0237772273606;25,3232030251754;2;0;2
"216";56;50,79;23,1807637936017;15,4176422127688;18,303209355732;21,3950539683477;24,6882261583729;28,1782913801072;2;0;2
"217";56;63,5;27,1006011046227;19,7167776798311;22,2930081637293;24,9280940451894;27,6181237231322;30,3597395613012;2;0;2
"218";57;23,29;13,5900958549613;4,93531385686986;7,34342111702881;10,5416712599754;14,6867960418366;19,949791520884;2;0;2
"219";57;37,52;17,848193238507;10,3773818578198;13,3254551508636;16,7292932914714;20,6109171961655;24,9914575219848;2;0;2
"220";57;48,06;21,4894634309784;14,4167935394752;17,3443000235311;20,5210838431511;23,9441321019778;27,6107139346427;2;0;2
"221";57;60,28;24,3547252217755;18,6885583657554;21,3559961612741;24,1121225788214;26,9518495810214;29,8707688087598;2;0;2
"222";57;71,22;27,309526443535;22,0031295198381;24,3428220262407;26,6868561676044;29,0348636842437;31,3865344512485;2;0;2
"223";58;37,52;18,4650204295814;10,3773818578198;13,3254551508636;16,7292932914714;20,6109171961655;24,9914575219848;2;0;2
