"idarvore";"dap";"ht";"hi";"dicc";"vcc"
46880;17,3;27,3;10;12,15;0,182657193975525
46880;17,3;27,3;12;11,55;0,204728845862402
46880;17,3;27,3;14;10,45;0,223782998005506
46880;17,3;27,3;16;9,4;0,239299520471127
46880;17,3;27,3;18;8,2;0,251520315893591
46880;17,3;27,3;20;7,15;0,260816484905104
46880;17,3;27,3;22;5,8;0,267473716087602
46880;17,3;27,3;24;4,95;0,272040217359135
46880;17,3;27,3;25,5666666666667;3;0,274101386846724
46880;17,3;27,3;27,3;0;0,274509793891691
46881;18,6;27,6;0,1;23;0,0041547562843725
46881;18,6;27,6;0,7;21,1;0,0271090386272753
46881;18,6;27,6;1,3;18,65;0,0457944266977099
46881;18,6;27,6;2;17,8;0,0640652914349804
46881;18,6;27,6;4;16,1;0,10930815263749
46881;18,6;27,6;6;15,15;0,147693113426755
46881;18,6;27,6;8;14,3;0,181780375465908
46881;18,6;27,6;10;13,05;0,211216509581422
46881;18,6;27,6;12;12;0,235901770206545
46881;18,6;27,6;14;11,3;0,25724025290789
46881;18,6;27,6;16;10,3;0,275601291171796
46881;18,6;27,6;18;8,75;0,289946784975791
46881;18,6;27,6;20;8,15;0,301176800615129
46881;18,6;27,6;22;6,7;0,309919263921447
46881;18,6;27,6;24;5;0,315408411685432
46881;18,6;27,6;25,9157894736842;3;0,317966329493381
46881;18,6;27,6;27,6;0;0,318363162249624
46882;15,2;26,4;0,1;21,15;0,00351326269946355
46882;15,2;26,4;0,7;16,8;0,0207031741269731
46882;15,2;26,4;1,3;15,25;0,0328329222673455
46882;15,2;26,4;2;14,4;0,044925923591148
46882;15,2;26,4;4;13,5;0,075525821435276
46882;15,2;26,4;6;12,45;0,102013570845396
46882;15,2;26,4;8;11,45;0,124484204999278
46882;15,2;26,4;10;10,9;0,144112286850285
46882;15,2;26,4;12;9,9;0,161141289829068
46882;15,2;26,4;14;8,95;0,175130212866881
46882;15,2;26,4;16;8,25;0,18676706475486
46882;15,2;26,4;18;7,35;0,196355598232697
46882;15,2;26,4;20;5,95;0,203379021308879
46882;15,2;26,4;22;4,9;0,208045268147164
46882;15,2;26,4;24;3,9;0,211125599744009
46882;15,2;26,4;25,2;3;0,21226646911616
46882;15,2;26,4;26,4;0;0,212549212454983
46883;15,4;26,1;0,1;23,35;0,00428216750142965
46883;15,4;26,1;0,7;16,8;0,0237787933348375
46883;15,4;26,1;1,3;15,45;0,0360532118169077
46883;15,4;26,1;2;14,75;0,0485954510726965
46883;15,4;26,1;4;13,6;0,0802094942953115
46883;15,4;26,1;6;12,65;0,107304356485737
46883;15,4;26,1;8;12,1;0,131371508756266
46883;15,4;26,1;10;11,15;0,152634789583466
46883;15,4;26,1;12;10,4;0,170893922435671
46883;15,4;26,1;14;9,3;0,186181697686202
46883;15,4;26,1;16;8,5;0,198649108131973
46883;15,4;26,1;18;7,7;0,208980235573304
46883;15,4;26,1;20;6,2;0,216655931824187
46883;15,4;26,1;22;4,55;0,22130097291206
46883;15,4;26,1;24;3,95;0,224152360944275
46883;15,4;26,1;25,8;3;0,225891409192623
46883;15,4;26,1;26,1;0;0,225962095027329
46885;12,1;22,8;0,1;18;0,00254469004940773
46885;12,1;22,8;0,7;14,25;0,0149633076342778
46885;12,1;22,8;1,3;12,1;0,0231975594240152
46885;12,1;22,8;2;12,05;0,031213676691346
46885;12,1;22,8;4;10,85;0,0518637579024735
46885;12,1;22,8;6;10,25;0,0693612508857235
46885;12,1;22,8;8;9,35;0,0844789874338793
46885;12,1;22,8;10;8,5;0,0970196362583872
46885;12,1;22,8;12;7,45;0,10705329414533
46885;12,1;22,8;14;6,8;0,115044131409277
46885;12,1;22,8;16;5,75;0,12127253519456
46885;12,1;22,8;18;4,4;0,12538978871663
46885;12,1;22,8;20;3,25;0,127739896371056
46885;12,1;22,8;20,4;3;0,128047183402485
46885;12,1;22,8;22,8;0;0,128612670080131
46967;14,9;24,5;0,1;23,25;0,00424556794701533
46967;14,9;24,5;0,7;17,4;0,0241158862265677
46967;14,9;24,5;1,3;14,95;0,0365156542555162
46967;14,9;24,5;2;14,05;0,0480858847442843
46967;14,9;24,5;4;12,75;0,0763574697330205
46967;14,9;24,5;6;11,95;0,100340780749607
46967;14,9;24,5;8;11,6;0,122124780559139
46967;14,9;24,5;10;10,5;0,141352112997272
46967;14,9;24,5;12;9,5;0,157099346173391
46967;14,9;24,5;14;8,65;0,170064110006133
46967;14,9;24,5;16;7,6;0,180477115205998
46967;14,9;24,5;18;6,6;0,188434769397541
46967;14,9;24,5;20;5,75;0,194452686475033
46967;14,9;24,5;22;3,35;0,197930822241638
46967;14,9;24,5;23;3;0,198724957959604
46967;14,9;24,5;24,5;0;0,199078387133132
46970;18,2;26,4;0,1;26,05;0,00532973157176917
46970;18,2;26,4;0,7;21,45;0,0321598360413139
46970;18,2;26,4;1,3;18,2;0,0508054044248643
46970;18,2;26,4;2;17;0,0678551419151614
46970;18,2;26,4;4;15,05;0,108342613587841
46970;18,2;26,4;6;13,55;0,140552184967852
46970;18,2;26,4;8;13,15;0,168553592988379
46970;18,2;26,4;10;12,15;0,193729138417003
46970;18,2;26,4;12;11,8;0,216259266481763
46970;18,2;26,4;14;10;0,235049132142883
46970;18,2;26,4;16;9,05;0,249335721084624
46970;18,2;26,4;18;8,05;0,260857904840746
46970;18,2;26,4;20;6,6;0,269368675688862
46970;18,2;26,4;22;5,45;0,275122698983452
46970;18,2;26,4;24;3,3;0,278310826478223
46970;18,2;26,4;25,2;3;0,279248120646422
46970;18,2;26,4;26,4;0;0,279530863985245
46973;14,8;29,7;0,1;20,75;0,00338162996727814
46973;14,8;29,7;0,7;17,15;0,0204566180085285
46973;14,8;29,7;1,3;14,8;0,0325477245592618
46973;14,8;29,7;2;14,5;0,044348449774033
46973;14,8;29,7;4;13,45;0,075069495284865
46973;14,8;29,7;6;12,95;0,102448867959982
46973;14,8;29,7;8;12,4;0,127696473670097
46973;14,8;29,7;10;11,5;0,150159646541427
46973;14,8;29,7;12;10,95;0,169963657581035
46973;14,8;29,7;14;9,95;0,187156416076887
46973;14,8;29,7;16;9,1;0,201435936435157
46973;14,8;29,7;18;8,3;0,213350426573896
46973;14,8;29,7;20;7,3;0,222946421334286
46973;14,8;29,7;22;6,45;0,230399260856305
46973;14,8;29,7;24;4,45;0,235221998278647
46973;14,8;29,7;26;3,9;0,237971873598243
46973;14,8;29,7;27,9413793103448;3;0,239817590427326
46973;14,8;29,7;29,7;0;0,240231955665256
46974;14,3;27;0,1;19,15;0,00288023177976521
46974;14,3;27;0,7;15,05;0,0168577665442087
46974;14,3;27;1,3;14,3;0,027012788082351
46974;14,3;27;2;13,4;0,0375699138451986
46974;14,3;27;4;12,25;0,0634584044566462
46974;14,3;27;6;11,7;0,0859956011048768
46974;14,3;27;8;10,7;0,105738940136362
46974;14,3;27;10;10,15;0,122822331937961
46974;14,3;27;12;9,05;0,137346307474588
46974;14,3;27;14;8,5;0,1494534165129
46974;14,3;27;16;7,15;0,159143070004276
46974;14,3;27;18;6,5;0,166476529005458
46974;14,3;27;20;5,6;0,172257844886227
46974;14,3;27;22;4,45;0,176276138239709
46974;14,3;27;24;3,05;0,178562039594278
46974;14,3;27;24,5;3;0,178921408341417
46974;14,3;27;27;0;0,179510456963965
46975;14,3;24,2;0,1;16,8;0,00221670777637296
46975;14,3;24,2;0,7;14,8;0,0140278395168091
46975;14,3;24,2;1,3;14,35;0,0240407825271928
46975;14,3;24,2;2;13,4;0,0346372861904578
46975;14,3;24,2;4;11,65;0,0593995158355934
46975;14,3;24,2;6;11,05;0,0796490439833881
46975;14,3;24,2;8;10,3;0,0975712410234953
46975;14,3;24,2;10;9,65;0,113217354186077
46975;14,3;24,2;12;8,65;0,126407723641255
46975;14,3;24,2;14;7,85;0,137124088881732
46975;14,3;24,2;16;6,75;0,145542379096107
46975;14,3;24,2;18;6;0,151948282866318
46975;14,3;24,2;20;4,45;0,156331000967616
46975;14,3;24,2;21,8842105263158;3;0,158462177850577
46975;14,3;24,2;24,2;0;0,159007822890411
46976;15,2;27,7;0,1;21,75;0,00371542418672205
46976;15,2;27,7;0,7;18,15;0,0226235315413421
46976;15,2;27,7;1,3;15,2;0,0358291180859364
46976;15,2;27,7;2;14,35;0,0478407521600109
46976;15,2;27,7;4;13;0,0772870964516489
46976;15,2;27,7;6;12,5;0,102832171716151
46976;15,2;27,7;8;11,7;0,125855333477984
46976;15,2;27,7;10;11,1;0,146283539707951
46976;15,2;27,7;12;10,15;0,164051798708033
46976;15,2;27,7;14;9,2;0,17879077699189
46976;15,2;27,7;16;8,4;0,190980156487818
46976;15,2;27,7;18;7,55;0,200998891809657
46976;15,2;27,7;20;6,75;0,209054328072543
46976;15,2;27,7;22;5,25;0,214797552142387
46976;15,2;27,7;24;4,45;0,218517590543319
46976;15,2;27,7;25,7754716981132;3;0,220525776033487
46976;15,2;27,7;27,7;0;0,220979232331599
46977;12,1;25,9;0,1;16,45;0,00212530706510758
46977;12,1;25,9;0,7;13,2;0,0126066615401415
46977;12,1;25,9;1,3;12,15;0,0201903680311368
46977;12,1;25,9;2;11,1;0,0276352652142287
46977;12,1;25,9;4;10,6;0,0461368897493824
46977;12,1;25,9;6;10,1;0,0629734701781335
46977;12,1;25,9;8;9,7;0,0783751281623574
46977;12,1;25,9;10;9,2;0,09241254953676
46977;12,1;25,9;12;8,35;0,104536151936504
46977;12,1;25,9;14;7,5;0,114430008950362
46977;12,1;25,9;16;6,65;0,122321100647557
46977;12,1;25,9;18;5,6;0,128257336316056
46977;12,1;25,9;20;4,75;0,132492399562636
46977;12,1;25,9;22;3,7;0,135339664254493
46977;12,1;25,9;23,8272727272727;3;0,13696782677714
46977;12,1;25,9;25,9;0;0,137456201635108
46978;11,4;24,1;0,1;15,1;0,00179078635236252
46978;11,4;24,1;0,7;12,25;0,010698909766295
46978;11,4;24,1;1,3;11,45;0,0173237040046443
46978;11,4;24,1;2;11,15;0,024345065410647
46978;11,4;24,1;4;10,3;0,0424416208430285
46978;11,4;24,1;6;9,75;0,058240101249309
46978;11,4;24,1;8;9,25;0,0724263555756754
46978;11,4;24,1;10;8,45;0,0847543578474435
46978;11,4;24,1;12;7,8;0,0951406595097522
46978;11,4;24,1;14;6,65;0,103392248963947
46978;11,4;24,1;16;5,9;0,109599446998817
46978;11,4;24,1;18;5;0,114296913414098
46978;11,4;24,1;20;4,1;0,117580663135262
46978;11,4;24,1;22;3;0,119607775794991
46978;11,4;24,1;23,8;3;0,120880120819695
46978;11,4;24,1;24,1;0;0,120950806654401
46978;11,4;24,1;24,1;0;0,121374921662635
47043;15,1;25,7;0,1;18,45;0,002673514983159
47043;15,1;25,7;0,7;15,95;0,0166882776205476
47043;15,1;25,7;1,3;15,1;0,0280548543655467
47043;15,1;25,7;2;14,05;0,0397489912320678
47043;15,1;25,7;4;13,15;0,0688342487180838
47043;15,1;25,7;6;12,6;0,0948845313511912
47043;15,1;25,7;8;11,95;0,118569194716146
47043;15,1;25,7;10;10,65;0,138693059157797
47043;15,1;25,7;12;9,95;0,155376879643767
47043;15,1;25,7;14;9,05;0,169585125118708
47043;15,1;25,7;16;8;0,181044280672218
47043;15,1;25,7;18;7;0,189919279918609
47043;15,1;25,7;20;5,8;0,196409810340926
47043;15,1;25,7;22;4,5;0,200642321043475
47043;15,1;25,7;23,9413793103448;3;0,202872276320249
47043;15,1;25,7;25,7;0;0,203286641558179
47044;12,7;24,1;0,1;16,2;0,00206119894002026
47044;12,7;24,1;0,7;13,45;0,0125072104977013
47044;12,7;24,1;1,3;12,7;0,0205699313285527
47044;12,7;24,1;2;12,1;0,0290282768492615
47044;12,7;24,1;4;11,2;0,0503793259212211
47044;12,7;24,1;6;10,6;0,0690560942468125
47044;12,7;24,1;8;9,75;0,0853470193015432
47044;12,7;24,1;10;8,85;0,0989646453576098
47044;12,7;24,1;12;8,2;0,110397097373564
47044;12,7;24,1;14;7,2;0,119749618703301
47044;12,7;24,1;16;6,15;0,126791694985863
47044;12,7;24,1;18;5,15;0,131845339468244
47044;12,7;24,1;20;3,9;0,135123002353642
47044;12,7;24,1;22;3,05;0,13704820960167
47044;12,7;24,1;23,8;3;0,138341937091373
47044;12,7;24,1;24,1;0;0,138412622926079
47045;17,7;28,5;0,1;22,35;0,00392324054075702
47045;17,7;28,5;0,7;18,55;0,0238006863086422
47045;17,7;28,5;1,3;17,7;0,0392901321725799
47045;17,7;28,5;2;16,65;0,0555226923262931
47045;17,7;28,5;4;16,1;0,0976540023549633
47045;17,7;28,5;6;14,85;0,13533210479717
47045;17,7;28,5;8;14;0,168045705448541
47045;17,7;28,5;10;13,1;0,196917727333195
47045;17,7;28,5;12;12,45;0,22256981309746
47045;17,7;28,5;14;11,3;0,244772430128083
47045;17,7;28,5;16;10,1;0,262813025941322
47045;17,7;28,5;18;9,2;0,277472482661136
47045;17,7;28,5;20;8;0,289146640961876
47045;17,7;28,5;22;6,95;0,29796685868637
47045;17,7;28,5;24;5,7;0,304312286797999
47045;17,7;28,5;26;4,05;0,30815229476839
47045;17,7;28,5;26,6481481481481;3;0,308798857443945
47045;17,7;28,5;28,5;0;0,309235189756943
47046;11,7;21,8;0,1;15,55;0,00189911239404912
47046;11,7;21,8;0,7;13,1;0,0116399149408155
47046;11,7;21,8;1,3;11,75;0,0189364013234564
47046;11,7;21,8;2;11,7;0,0264945529217102
47046;11,7;21,8;4;10,3;0,0455781574959414
47046;11,7;21,8;6;9,45;0,060924248560105
47046;11,7;21,8;8;8,95;0,0742292861471395
47046;11,7;21,8;10;8,2;0,0858015390361783
47046;11,7;21,8;12;7,15;0,0950977080476914
47046;11,7;21,8;14;6;0,101940293196751
47046;11,7;21,8;16;4,95;0,106692148434846
47046;11,7;21,8;18;4,15;0,109969222271622
47046;11,7;21,8;19,9379310344828;3;0,11196481676764
47046;11,7;21,8;21,8;0;0,112403556431331
47048;12,3;23;0,1;14,9;0,00174366246255868
47048;12,3;23;0,7;12,7;0,0107749559434659
47048;12,3;23;1,3;12,3;0,0181399486809092
47048;12,3;23;2;11,6;0,0259976609561598
47048;12,3;23;4;11;0,046069296419945
47048;12,3;23;6;10,3;0,0639049033125376
47048;12,3;23;8;9,6;0,0794754219018921
47048;12,3;23;10;8,45;0,0923215906119616
47048;12,3;23;12;7,6;0,102465989639944
47048;12,3;23;14;6,5;0,110320756672082
47048;12,3;23;16;5,45;0,115971892807267
47048;12,3;23;18;4,5;0,119895152982978
47048;12,3;23;20;3,25;0,122315161073947
47048;12,3;23;21,2857142857143;3;0,123302869389255
47048;12,3;23;23;0;0,123706788444717
47049;9,6;17,3;0,1;11,6;0,00105683176866761
47049;9,6;17,3;0,7;10;0,00658352156486277
47049;9,6;17,3;1,3;9,65;0,0111338632691845
47049;9,6;17,3;2;9,55;0,0162007613455727
47049;9,6;17,3;4;8,4;0,0289055583862307
47049;9,6;17,3;6;7,7;0,0391039535379465
47049;9,6;17,3;8;6,55;0,0471301337192459
47049;9,6;17,3;10;6;0,0533271215779926
47049;9,6;17,3;12;4,5;0,0577449862471033
47049;9,6;17,3;13,9086956521739;3;0,0599373996094176
47049;9,6;17,3;14;3,1;0,0600041260129474
47049;9,6;17,3;17,3;0;0,0608031832748387
47050;12,9;24,9;0,1;17,25;0,00233705040995953
47050;12,9;24,9;0,7;14,25;0,014132749076485
47050;12,9;24,9;1,3;12,95;0,0228686935780466
47050;12,9;24,9;2;12,75;0,0319473269332526
47050;12,9;24,9;4;11,7;0,0554662712857301
47050;12,9;24,9;6;10,95;0,075634707073154
47050;12,9;24,9;8;10,3;0,0933841165173138
47050;12,9;24,9;10;9,4;0,108656183804577
47050;12,9;24,9;12;8,8;0,121678085353707
47050;12,9;24,9;14;8;0,1327867569768
47050;12,9;24,9;16;6,65;0,141286532250628
47050;12,9;24,9;18;5,7;0,147311517911591
47050;12,9;24,9;20;4,4;0,151383807388807
47050;12,9;24,9;22;3,4;0,153812258510032
47050;12,9;24,9;23,4405405405405;3;0,154975335545927
47050;12,9;24,9;24,9;0;0,155319212579631
