"idamostra";"idade1";"hdom1";"licl5";"lscl5";"lscl4";"lscl3";"lscl2";"lscl1";"is";"nmudou";"nis"
257;25,82;11,84;7,82840677148935;9,61719214601455;11,6096870952977;13,8096510316387;16,2206095661047;18,845885187094;3;1;3
257;37,98;19,74;12,7480174421165;14,8492068022209;17,0736901522214;19,4177666528646;21,8781248238528;24,4517764528009;2;1;2
257;49,41;24,6;16,4996227335911;18,6855791307585;20,9383678808804;23,2543302707802;25,6302729523611;28,0633797724057;2;1;2
258;24,61;9,44;7,28826120661848;9,02376632238899;10,9713678987569;13,136528800752;15,5244075059404;18,1398962829195;4;0;4
258;36,76;14,48;12,2992094859641;14,3825784383054;16,5964543681592;18,9373747513214;21,4022306287747;23,9882075728046;4;0;4
259;24,7;13,86;7,3286876618495;9,06834258574923;11,0194763053907;13,1874159226141;15,577189041042;18,1935614658651;2;1;2
259;36,86;19,04;12,336371359348;14,4212855634829;16,6361066742427;18,9773499181879;21,4418872686102;24,0268877969592;2;1;2
259;48,29;25,32;16,1656789107347;18,3482962263674;20,6024468933798;22,9243534400987;25,310712354513;27,7586050188519;1;1;1
260;24,64;13,64;7,30174095393067;9,03863276841739;10,9874152897519;13,1535059605194;15,5420194577152;18,1578057132519;2;0;2
260;36,79;19,1;12,3103650965792;14,3941992566622;16,6083602079326;18,9493786982;21,4141399996277;23,9998246897685;2;0;2
260;48,23;24,3;16,1475972352371;18,3300121809911;20,5842170039713;22,9064283071907;25,2933370395006;27,7420193977992;2;0;2
261;23,72;12,7;6,88651145593428;8,57928174366012;10,490180950399;12,6260983528833;14,9935749299047;17,5988454402165;2;0;2
261;35,87;19,16;11,9655028194333;14,0344184402214;16,2392505820089;18,5767578578186;21,0440221397822;23,6383952759652;2;0;2
261;47,31;23,78;15,8678635541083;18,046861273373;20,30164313245;22,6283409697624;25,0235658883151;27,4843188687318;2;0;2
262;35,87;16,34;11,9655028194333;14,0344184402214;16,2392505820089;18,5767578578186;21,0440221397822;23,6383952759652;3;0;3
262;47,31;20,96;15,8678635541083;18,046861273373;20,30164313245;22,6283409697624;25,0235658883151;27,4843188687318;3;0;3
263;23,46;11,34;6,7685121084437;8,44819913115611;10,3477463701532;12,4744896980369;14,8354056952863;17,4371545490481;3;1;3
263;35,61;15,94;11,8670053090329;13,9314534264803;16,1334215799167;18,4697412061656;20,9375574655032;23,5342777319721;4;1;4
263;47,04;20,3;15,78487534992;17,9627548678194;20,2176126945019;22,545558081498;24,9431806186671;27,4074608380476;3;1;3
264;35,61;18,88;11,8670053090329;13,9314534264803;16,1334215799167;18,4697412061656;20,9375574655032;23,5342777319721;2;0;2
264;47,04;23,68;15,78487534992;17,9627548678194;20,2176126945019;22,545558081498;24,9431806186671;27,4074608380476;2;0;2
265;35,48;19,96;11,8175846926985;13,8797561578296;16,0802533115672;18,4159454646057;20,8840107666155;23,4818855988398;2;1;2
265;46,91;24,92;15,7447722290739;17,9220941042623;20,1769728515299;22,5055072389539;24,9042768279081;27,3702525850553;1;1;1
266;23,46;10,84;6,7685121084437;8,44819913115611;10,3477463701532;12,4744896980369;14,8354056952863;17,4371545490481;3;1;3
266;35,61;15,88;11,8670053090329;13,9314534264803;16,1334215799167;18,4697412061656;20,9375574655032;23,5342777319721;4;1;4
266;47,04;22,2;15,78487534992;17,9627548678194;20,2176126945019;22,545558081498;24,9431806186671;27,4074608380476;3;1;3
267;37,52;18,38;12,5799603839353;14,6746902830484;16,8954061636869;19,2384887765033;21,7006955021661;24,2790968076714;3;1;3
267;48,95;23,24;16,3632853850857;18,5479694148832;20,8013966052418;23,1198576527375;25,5001124608766;27,9393015363688;2;1;2
268;25,33;11,84;7,61056727004754;9,37842049909669;11,3533986908635;13,5399200235258;15,9421391686984;18,5639812668093;3;0;3
268;37,48;17,04;12,5652802268435;14,6594338380723;16,8798091025701;19,2227943258672;21,6851532931434;24,2639619535678;3;0;3
268;48,92;22,74;16,3543543924936;18,5389507170124;20,7924157805751;23,1110370658176;25,4915714980288;27,9311568162964;3;0;3
269;25,33;11,3;7,61056727004754;9,37842049909669;11,3533986908635;13,5399200235258;15,9421391686984;18,5639812668093;4;0;4
269;37,48;15,86;12,5652802268435;14,6594338380723;16,8798091025701;19,2227943258672;21,6851532931434;24,2639619535678;4;0;4
269;48,92;20,3;16,3543543924936;18,5389507170124;20,7924157805751;23,1110370658176;25,4915714980288;27,9311568162964;4;0;4
270;24,18;12,2;7,09459415032503;8,8098417960432;10,740118957603;12,8915583321105;15,2699659250435;17,8808613107648;3;0;3
270;36,33;18,7;12,1386473449156;14,2151925610551;16,4248429312692;18,7642374793141;21,2303546007482;23,8204557450061;3;0;3
270;47,77;22,68;16,0083149883048;18,1890959698888;20,4436496065977;22,7681486577527;25,1592429265877;27,6139699687423;3;0;3
271;25,39;10,14;7,63730892457494;9,40777151041459;11,3849420234973;13,5731557632962;15,9764880904435;18,5987880158688;4;1;4
271;37,55;16,6;12,5909635074119;14,6861240737268;16,9070940340777;19,250248522056;21,7123401594516;24,2904353422265;4;1;4
271;48,98;22,56;16,3722115342987;18,5569826849962;20,8103715358836;23,1286720081365;25,5086469922992;27,9474397700744;3;1;3
272;25,3;11,86;7,59718950836829;9,36373316011998;11,3376101546977;13,5232803452813;15,9249383027336;18,5465474821652;3;0;3
272;37,45;17,6;12,5542631119842;14,6479829547889;16,8681013709453;19,2110123814252;21,6734846194766;24,2525981866675;3;0;3
272;48,88;22,72;16,3424388625546;18,5269173355382;20,7804321694482;23,0992665783214;25,4801735302764;27,9202870857619;3;0;3
273;26,15;11,96;7,9743907348241;9,77679703038605;11,7806024656293;13,9891454320971;16,4055511436388;19,0327599264987;3;0;3
273;38,27;18,5;12,8532455907962;14,9583515268799;17,1850715946382;19,529658374501;21,9887613624267;24,5593593439736;3;0;3
273;50,16;21,98;16,7195006193412;18,9072481437609;21,158771166087;23,4704984498788;25,8393169762451;28,2624846696289;3;0;3
274;26,15;12,46;7,9743907348241;9,77679703038605;11,7806024656293;13,9891454320971;16,4055511436388;19,0327599264987;3;0;3
274;38,27;18,9;12,8532455907962;14,9583515268799;17,1850715946382;19,529658374501;21,9887613624267;24,5593593439736;3;0;3
274;50,16;22,32;16,7195006193412;18,9072481437609;21,158771166087;23,4704984498788;25,8393169762451;28,2624846696289;3;0;3
275;26,22;13,96;8,00528011994162;9,81052746739455;11,8166830369517;14,0269981861322;16,4445155205036;19,0720966614739;3;1;3
275;38,34;20,28;12,8785622554863;14,9845958919788;17,2118401797969;19,5565370013085;22,0153269247743;24,5851812161745;2;1;2
275;50,23;23,88;16,7398715187864;18,927768819894;21,179159972041;23,4904822013478;25,8586302305444;28,2808691000138;2;1;2
276;26,28;17,5;8,03173504327758;9,83940428963926;11,8475607742945;14,0593818777112;16,4778400343889;19,1057300488508;1;0;1
276;40,37;24,66;13,5988198545505;15,728933475529;17,9688953911901;20,3147216242093;22,7628694781558;25,3101604348102;1;0;1
276;50,85;28,44;16,9191861447876;19,1082846793656;21,3584093644128;23,6660744603264;26,0282449541352;28,442250308257;1;0;1
277;40,37;23,91;13,5988198545505;15,728933475529;17,9688953911901;20,3147216242093;22,7628694781558;25,3101604348102;1;0;1
277;50,85;27,53;16,9191861447876;19,1082846793656;21,3584093644128;23,6660744603264;26,0282449541352;28,442250308257;1;0;1
278;40,37;23,24;13,5988198545505;15,728933475529;17,9688953911901;20,3147216242093;22,7628694781558;25,3101604348102;1;0;1
278;50,85;27,3;16,9191861447876;19,1082846793656;21,3584093644128;23,6660744603264;26,0282449541352;28,442250308257;1;0;1
279;26,18;15,66;7,98763237128221;9,79125830981933;11,7960730262159;14,0053775154655;16,4222614896362;19,04963144476;2;1;2
279;40,28;23,09;13,5674519686517;15,6966081190496;17,9361024849161;20,281957901858;22,7306369442332;25,2789651700041;1;1;1
279;50,76;27,5;16,8932801699893;19,0822181154253;21,3325374461791;23,6407410146475;26,0037834247077;28,4189846365683;1;1;1
280;40,28;23,52;13,5674519686517;15,6966081190496;17,9361024849161;20,281957901858;22,7306369442332;25,2789651700041;1;0;1
280;50,76;28,14;16,8932801699893;19,0822181154253;21,3325374461791;23,6407410146475;26,0037834247077;28,4189846365683;1;0;1
281;26,05;15,4;7,93021605080248;9,72853457777452;11,7289530901257;13,9349356833159;16,3497269816985;18,9763811655138;2;0;2
282;26,05;16;7,93021605080248;9,72853457777452;11,7289530901257;13,9349356833159;16,3497269816985;18,9763811655138;2;1;2
282;40,14;22,3;13,5185543024885;15,6462016258301;17,8849518039895;20,2308388205847;22,6803339372573;25,2302694894702;2;1;2
282;50,62;26,94;16,8528988223086;19,0415777423923;21,2921926389056;23,6012287680164;25,9656247034886;28,382685723859;1;1;1
283;40,14;21,88;13,5185543024885;15,6462016258301;17,8849518039895;20,2308388205847;22,6803339372573;25,2302694894702;2;1;2
283;50,62;26,02;16,8528988223086;19,0415777423923;21,2921926389056;23,6012287680164;25,9656247034886;28,382685723859;1;1;1
284;25,92;15,14;7,87270698667011;9,66565982077373;11,6616228395711;13,864225986965;16,2768716098285;18,9027644261191;2;1;2
284;40,01;22,88;13,4730366394161;15,5992615454052;17,8373021004626;20,1832032479545;22,6334448564486;25,1848660383934;1;1;1
284;50,49;26,8;16,8153109506049;19,0037392120914;21,2546206194485;23,5644242552516;25,9300739429635;28,348861438781;1;1;1
285;40,01;21,58;13,4730366394161;15,5992615454052;17,8373021004626;20,1832032479545;22,6334448564486;25,1848660383934;2;1;2
285;50,49;26,38;16,8153109506049;19,0037392120914;21,2546206194485;23,5644242552516;25,9300739429635;28,348861438781;1;1;1
286;30,55;14,66;9,85844708919824;11,8101066080191;13,9324074351985;16,2245388329327;18,6857571707612;21,315375883609;3;1;3
286;43,69;21,56;14,7204000879089;16,8795534086506;19,1313627133245;21,4717619637888;23,8971630180428;26,4043692281918;2;1;2
287;43,73;20,72;14,7334998680576;16,8929344392539;19,1448281252655;21,4851156552665;23,9102098721336;26,4169152586075;3;0;3
288;33,61;13,4;11,0939579108763;13,1200322787133;15,2963015289722;17,6202972296067;20,0897808699158;22,702707318933;4;0;4
288;46,75;19,72;15,6952838794222;17,8719020207752;20,1267923340798;22,4560410425583;24,8562156665115;27,3242756566614;4;0;4
289;30,55;13,68;9,85844708919824;11,8101066080191;13,9324074351985;16,2245388329327;18,6857571707612;21,315375883609;4;1;4
289;43,69;19,86;14,7204000879089;16,8795534086506;19,1313627133245;21,4717619637888;23,8971630180428;26,4043692281918;3;1;3
290;30,62;14,28;9,88741750696913;11,8410192262758;13,9647823698033;16,2578487939753;18,7194316088527;21,3488044991878;3;0;3
290;43,76;21,38;14,7433183847637;16,9029629067127;19,1549190488014;21,4951221395862;23,9199857812649;26,4263153225876;3;0;3
291;30,65;13,7;9,89982338326029;11,8542537780737;13,9786400822578;16,2721039864144;18,7338402064356;21,363105531796;4;1;4
291;43,79;21,34;14,7531314892709;16,9129851179127;19,1650030066372;21,5051211037835;23,9297537885066;26,4357072909533;3;1;3
292;21,32;14,7;5,78877199063718;7,34969469434539;9,14391877026678;11,1830228272378;13,4781851274418;16,0402262336729;1;0;1
292;34,46;21,46;11,4258351994243;13,4691158039657;15,6571322140802;17,9870865665581;20,4564487993675;23,0629134726578;1;0;1
293;34,46;21,34;11,4258351994243;13,4691158039657;15,6571322140802;17,9870865665581;20,4564487993675;23,0629134726578;1;0;1
294;25,82;11,88;7,82840677148935;9,61719214601455;11,6096870952977;13,8096510316387;16,2206095661047;18,845885187094;3;0;3
294;38,96;18,6;13,1013887072509;15,2153460611479;17,4469743960227;19,792429763;22,2482816819296;24,8114420847558;3;0;3
295;31,93;15,16;10,4235043378223;12,4112948513694;14,5603634020707;16,8690515656817;19,3358463336318;21,9593577135073;3;0;3
295;46,39;20,46;15,5834054522191;17,7583688892821;20,0132269957942;22,3440392527699;24,7473473411962;27,2200858696878;3;0;3
295;56,77;23,57;18,5355829874593;20,7263715760208;22,9568978838115;25,2245512634827;27,5270785693053;29,8625132953416;3;0;3
295;67,9;25,9;21,1651784640271;23,3265385160204;25,4968482674224;27,6754093361198;29,8616266480878;32,0549869409677;3;0;3
296;46,39;20,68;15,5834054522191;17,7583688892821;20,0132269957942;22,3440392527699;24,7473473411962;27,2200858696878;3;1;3
296;56,77;23,6;18,5355829874593;20,7263715760208;22,9568978838115;25,2245512634827;27,5270785693053;29,8625132953416;3;1;3
296;67,9;25,2;21,1651784640271;23,3265385160204;25,4968482674224;27,6754093361198;29,8616266480878;32,0549869409677;4;1;4
297;32,56;15,02;10,6771793456996;12,6800236817217;14,8399463089104;17,1549585557964;19,6232503206622;22,2431622274395;3;1;3
297;47,01;21,22;15,775629215644;17,9533811651655;20,2082447302352;22,5363267202396;24,9342143914938;27,3988860522416;3;1;3
297;57,39;23,64;18,695387013029;20,8854848124941;23,1133113967014;25,3763577974108;27,672460417776;29,9997323531798;3;1;3
297;68,53;25,46;21,3001537965865;23,459014530336;25,6253769033911;27,7986511269772;29,9783349652085;32,1639954758799;4;1;4
298;32,56;15,8;10,6771793456996;12,6800236817217;14,8399463089104;17,1549585557964;19,6232503206622;22,2431622274395;3;1;3
298;47,01;19,76;15,775629215644;17,9533811651655;20,2082447302352;22,5363267202396;24,9342143914938;27,3988860522416;4;1;4
298;57,39;23,42;18,695387013029;20,8854848124941;23,1133113967014;25,3763577974108;27,672460417776;29,9997323531798;3;1;3
298;68,53;25,57;21,3001537965865;23,459014530336;25,6253769033911;27,7986511269772;29,9783349652085;32,1639954758799;4;1;4
299;47,01;20,36;15,775629215644;17,9533811651655;20,2082447302352;22,5363267202396;24,9342143914938;27,3988860522416;3;1;3
299;57,39;22,7;18,695387013029;20,8854848124941;23,1133113967014;25,3763577974108;27,672460417776;29,9997323531798;4;1;4
299;68,53;24,83;21,3001537965865;23,459014530336;25,6253769033911;27,7986511269772;29,9783349652085;32,1639954758799;4;1;4
300;47,01;21,46;15,775629215644;17,9533811651655;20,2082447302352;22,5363267202396;24,9342143914938;27,3988860522416;3;1;3
300;57,39;24,17;18,695387013029;20,8854848124941;23,1133113967014;25,3763577974108;27,672460417776;29,9997323531798;3;1;3
300;68,53;27,88;21,3001537965865;23,459014530336;25,6253769033911;27,7986511269772;29,9783349652085;32,1639954758799;2;1;2
301;25,66;13,3;7,75741471691483;9,53945912169011;11,5263305893824;13,7219991499878;16,1301911980872;18,7544212825883;3;0;3
301;40,11;19,68;13,508059866553;15,6353807732154;17,873968788642;20,2198603733159;22,6695287286032;25,2198077122495;3;0;3
301;50,49;23;16,8153109506049;19,0037392120914;21,2546206194485;23,5644242552516;25,9300739429635;28,348861438781;3;0;3
301;61,63;26,13;19,7440254138624;21,9259715825726;24,1329026253546;26,363029868327;28,6148189626774;30,8869382755568;3;0;3
302;40,11;17,12;13,508059866553;15,6353807732154;17,873968788642;20,2198603733159;22,6695287286032;25,2198077122495;4;1;4
302;50,49;20,35;16,8153109506049;19,0037392120914;21,2546206194485;23,5644242552516;25,9300739429635;28,348861438781;4;1;4
302;61,63;24,52;19,7440254138624;21,9259715825726;24,1329026253546;26,363029868327;28,6148189626774;30,8869382755568;3;1;3
303;26,45;15,46;8,10658107704973;9,92104623827567;11,9348049642601;14,1508281279757;16,5718924972433;19,2006067507624;2;1;2
303;36,73;18,86;12,288047831077;14,3709501721699;16,5845398184933;18,9253610196665;21,3903106272911;23,9765792467244;3;1;3
303;50,56;24,2;16,8355614681954;19,024125918095;21,2748647751945;23,5842558109081;25,9492307748764;28,3670886911743;2;1;2
303;62,39;27,12;19,9241921822278;22,1041222828324;24,3069251369983;26,530943959229;28,7747587823669;31,0371382410832;2;1;2
304;27,3;14,36;8,47831870629196;10,3253347443334;12,3656640756998;14,6013111826245;17,0341415167894;19,6659006343099;3;1;3
304;37,58;17,98;12,6019606380635;14,6975505473617;16,9187734058006;19,2619987718359;21,7239745463719;24,3017630889844;3;1;3
304;51,41;24,06;17,079444457786;19,26943988236;21,5182735752463;23,8225324095772;26,1792472981588;28,5858079062773;2;1;2
304;63,24;27,08;20,1230151929026;22,3005165434155;24,498586395861;26,7157159003377;28,9506131189076;31,202158702017;2;1;2
305;37,58;16,8;12,6019606380635;14,6975505473617;16,9187734058006;19,2619987718359;21,7239745463719;24,3017630889844;4;2;4
305;51,41;22,76;17,079444457786;19,26943988236;21,5182735752463;23,8225324095772;26,1792472981588;28,5858079062773;3;2;3
305;63,24;27,22;20,1230151929026;22,3005165434155;24,498586395861;26,7157159003377;28,9506131189076;31,202158702017;2;2;2
306;27,3;11,98;8,47831870629196;10,3253347443334;12,3656640756998;14,6013111826245;17,0341415167894;19,6659006343099;4;0;4
306;37,58;16,18;12,6019606380635;14,6975505473617;16,9187734058006;19,2619987718359;21,7239745463719;24,3017630889844;4;0;4
306;51,41;20,6;17,079444457786;19,26943988236;21,5182735752463;23,8225324095772;26,1792472981588;28,5858079062773;4;0;4
306;63,24;23,64;20,1230151929026;22,3005165434155;24,498586395861;26,7157159003377;28,9506131189076;31,202158702017;4;0;4
307;37,58;13,58;12,6019606380635;14,6975505473617;16,9187734058006;19,2619987718359;21,7239745463719;24,3017630889844;5;0;5
307;51,41;18,74;17,079444457786;19,26943988236;21,5182735752463;23,8225324095772;26,1792472981588;28,5858079062773;5;0;5
307;63,24;21,46;20,1230151929026;22,3005165434155;24,498586395861;26,7157159003377;28,9506131189076;31,202158702017;5;0;5
308;27,17;10,52;8,42173906079101;10,2639276623168;12,3003448171142;14,5331358822224;16,9642986999766;19,5957038214858;4;0;4
308;37,45;15,3;12,5542631119842;14,6479829547889;16,8681013709453;19,2110123814252;21,6734846194766;24,2525981866675;4;0;4
308;51,28;20,33;17,0423845599534;19,2321873038031;21,4813327850157;23,7863907759865;26,1443766879921;28,5526660497857;4;0;4
308;63,11;23,84;20,0927880766051;22,2706723731356;24,4694736867041;26,6876605210489;28,9239213571456;31,1771197278332;4;0;4
309;23,39;12,12;6,73669759772336;8,41281463066036;10,3092551904474;12,4334777843624;14,792578835125;17,393335773593;3;1;3
309;35,41;16,26;11,7909260848134;13,8518596788136;16,0515538454726;18,3868986997825;20,8550905333228;23,4535816969563;3;1;3
309;48,92;21,56;16,3543543924936;18,5389507170124;20,7924157805751;23,1110370658176;25,4915714980288;27,9311568162964;3;1;3
309;60,02;24,17;19,354691814962;21,5403859087332;23,7557069550811;25,9985888942307;28,2672560206927;30,5601644934782;3;1;3
309;72,37;26,88;22,0944802300799;24,2367977157009;26,3783603381079;28,5192299931704;30,6594592023739;32,7990930931752;3;1;3
309;83,87;28,3;24,2144434863088;26,2980074849263;28,3610138935448;30,4053208866335;32,4324913145494;34,4438570762604;4;1;4
310;23,39;12,82;6,73669759772336;8,41281463066036;10,3092551904474;12,4334777843624;14,792578835125;17,393335773593;2;1;2
310;35,41;18,46;11,7909260848134;13,8518596788136;16,0515538454726;18,3868986997825;20,8550905333228;23,4535816969563;2;1;2
310;48,92;23,92;16,3543543924936;18,5389507170124;20,7924157805751;23,1110370658176;25,4915714980288;27,9311568162964;2;1;2
310;60,02;25,23;19,354691814962;21,5403859087332;23,7557069550811;25,9985888942307;28,2672560206927;30,5601644934782;3;1;3
310;72,37;27,93;22,0944802300799;24,2367977157009;26,3783603381079;28,5192299931704;30,6594592023739;32,7990930931752;3;1;3
310;83,87;30,3;24,2144434863088;26,2980074849263;28,3610138935448;30,4053208866335;32,4324913145494;34,4438570762604;3;1;3
311;22,47;12,84;6,31693200997381;7,94420004969545;9,79775152938974;11,8867548661106;14,21998750217;16,8058803728966;2;1;2
311;34,33;17,46;11,3753970245708;13,4161347511929;15,6024364097414;17,9315513226481;20,4009910366062;23,0084871333638;3;1;3
311;47,83;21,32;16,0265482889857;18,2075507598366;20,4620656423731;22,7862712525858;25,1768226251418;27,6307622416307;3;1;3
311;58,71;26,52;19,0299925086002;21,218164933615;23,4399167049818;25,6929591334764;27,9753219558527;30,2852895920051;2;1;2
311;70,76;28,75;21,7672479595313;23,9167566535317;26,0688568307233;28,2233395599572;30,3800272978513;32,5387672925869;2;1;2
311;81,57;29,45;23,8185825742915;25,9146658973985;27,9936420404842;30,0570315645401;32,1061154027881;34,1419868043014;3;1;3
312;22,47;13,2;6,31693200997381;7,94420004969545;9,79775152938974;11,8867548661106;14,21998750217;16,8058803728966;2;0;2
312;34,33;18,4;11,3753970245708;13,4161347511929;15,6024364097414;17,9315513226481;20,4009910366062;23,0084871333638;2;0;2
312;47,83;24,08;16,0265482889857;18,2075507598366;20,4620656423731;22,7862712525858;25,1768226251418;27,6307622416307;2;0;2
312;58,71;26,6;19,0299925086002;21,218164933615;23,4399167049818;25,6929591334764;27,9753219558527;30,2852895920051;2;0;2
312;70,76;28,85;21,7672479595313;23,9167566535317;26,0688568307233;28,2233395599572;30,3800272978513;32,5387672925869;2;0;2
312;81,57;30,35;23,8185825742915;25,9146658973985;27,9936420404842;30,0570315645401;32,1061154027881;34,1419868043014;2;0;2
313;22,47;12,84;6,31693200997381;7,94420004969545;9,79775152938974;11,8867548661106;14,21998750217;16,8058803728966;2;1;2
313;34,33;17,46;11,3753970245708;13,4161347511929;15,6024364097414;17,9315513226481;20,4009910366062;23,0084871333638;3;1;3
313;47,83;24,1;16,0265482889857;18,2075507598366;20,4620656423731;22,7862712525858;25,1768226251418;27,6307622416307;2;1;2
313;58,71;25,8;19,0299925086002;21,218164933615;23,4399167049818;25,6929591334764;27,9753219558527;30,2852895920051;2;1;2
313;70,76;28,47;21,7672479595313;23,9167566535317;26,0688568307233;28,2233395599572;30,3800272978513;32,5387672925869;2;1;2
313;81,57;29,13;23,8185825742915;25,9146658973985;27,9936420404842;30,0570315645401;32,1061154027881;34,1419868043014;3;1;3
314;23,46;14,86;6,7685121084437;8,44819913115611;10,3477463701532;12,4744896980369;14,8354056952863;17,4371545490481;1;1;1
314;35,32;20,46;11,7566018371;13,8159314702194;16,0145819112652;18,3494704506095;20,8178170988911;23,4170951041885;2;1;2
314;48,82;24,06;16,3245493950958;18,5088491323313;20,762437057891;23,0815900188057;25,4630550771617;27,9039608003059;2;1;2
314;59,69;27,8;19,2735766453042;21,4599455351314;23,6769218721986;25,9223832044248;28,1945046193121;30,4916988998771;2;1;2
314;71,75;29,83;21,9694333823604;24,1145603722529;26,2602021397334;28,4063167439297;30,55286857657;32,6998270268578;2;1;2
314;82,56;31;23,9905724333189;26,0813012420799;28,1534098032379;30,2085653983092;32,2481715829697;34,2734254931572;2;1;2
315;23,46;13,88;6,7685121084437;8,44819913115611;10,3477463701532;12,4744896980369;14,8354056952863;17,4371545490481;2;1;2
315;35,32;19,3;11,7566018371;13,8159314702194;16,0145819112652;18,3494704506095;20,8178170988911;23,4170951041885;2;1;2
315;48,82;25,42;16,3245493950958;18,5088491323313;20,762437057891;23,0815900188057;25,4630550771617;27,9039608003059;2;1;2
315;59,69;28,13;19,2735766453042;21,4599455351314;23,6769218721986;25,9223832044248;28,1945046193121;30,4916988998771;2;1;2
315;71,75;30,73;21,9694333823604;24,1145603722529;26,2602021397334;28,4063167439297;30,55286857657;32,6998270268578;1;1;1
315;82,56;31,8;23,9905724333189;26,0813012420799;28,1534098032379;30,2085653983092;32,2481715829697;34,2734254931572;2;1;2
316;23,46;11,9;6,7685121084437;8,44819913115611;10,3477463701532;12,4744896980369;14,8354056952863;17,4371545490481;3;1;3
316;35,32;17,1;11,7566018371;13,8159314702194;16,0145819112652;18,3494704506095;20,8178170988911;23,4170951041885;3;1;3
316;48,82;24,36;16,3245493950958;18,5088491323313;20,762437057891;23,0815900188057;25,4630550771617;27,9039608003059;2;1;2
316;59,69;26,63;19,2735766453042;21,4599455351314;23,6769218721986;25,9223832044248;28,1945046193121;30,4916988998771;2;1;2
316;71,75;29,13;21,9694333823604;24,1145603722529;26,2602021397334;28,4063167439297;30,55286857657;32,6998270268578;2;1;2
316;82,56;30,7;23,9905724333189;26,0813012420799;28,1534098032379;30,2085653983092;32,2481715829697;34,2734254931572;2;1;2
317;22,17;14,16;6,17946810806057;7,79000955704733;9,62871759610074;11,7053591690383;14,0293045161216;16,6095715747455;1;1;1
317;35,05;21,82;11,6532987679285;13,7077318397174;15,9031738082768;18,2366264189756;20,7053835436926;23,3069836305174;1;1;1
317;46,68;24,6;15,6735872704538;17,8498914378132;20,1047818423093;22,4343393448488;24,8351263041401;27,3040972233357;2;1;2
317;61,17;29,25;19,6338601609169;21,8169517314205;24,0263309099528;26,2601294457768;28,5167438619233;30,7947818360156;1;1;1
317;69,84;29,45;21,5765325396625;23,7299905064741;25,8880258332733;28,0502731963892;30,2164218908029;32,3862043873903;2;1;2
317;82,19;31,25;23,9265794201764;26,0193157878936;28,0939923748109;30,1522218740562;32,1953622379894;34,2245719821425;2;1;2
317;86,53;32,7;24,6564674688251;26,7252451298987;28,769746759976;30,792206650845;32,7945007107013;34,7782250554392;2;1;2
318;22,17;14,26;6,17946810806057;7,79000955704733;9,62871759610074;11,7053591690383;14,0293045161216;16,6095715747455;1;1;1
318;35,05;20,8;11,6532987679285;13,7077318397174;15,9031738082768;18,2366264189756;20,7053835436926;23,3069836305174;1;1;1
318;46,68;26,4;15,6735872704538;17,8498914378132;20,1047818423093;22,4343393448488;24,8351263041401;27,3040972233357;1;1;1
318;61,17;28,93;19,6338601609169;21,8169517314205;24,0263309099528;26,2601294457768;28,5167438619233;30,7947818360156;1;1;1
318;69,84;30,33;21,5765325396625;23,7299905064741;25,8880258332733;28,0502731963892;30,2164218908029;32,3862043873903;1;1;1
318;82,19;31,7;23,9265794201764;26,0193157878936;28,0939923748109;30,1522218740562;32,1953622379894;34,2245719821425;2;1;2
318;86,53;32,35;24,6564674688251;26,7252451298987;28,769746759976;30,792206650845;32,7945007107013;34,7782250554392;2;1;2
319;22,17;13,76;6,17946810806057;7,79000955704733;9,62871759610074;11,7053591690383;14,0293045161216;16,6095715747455;2;1;2
319;35,05;19,1;11,6532987679285;13,7077318397174;15,9031738082768;18,2366264189756;20,7053835436926;23,3069836305174;2;1;2
319;46,68;23,48;15,6735872704538;17,8498914378132;20,1047818423093;22,4343393448488;24,8351263041401;27,3040972233357;2;1;2
319;61,17;28,27;19,6338601609169;21,8169517314205;24,0263309099528;26,2601294457768;28,5167438619233;30,7947818360156;2;1;2
319;69,84;30,92;21,5765325396625;23,7299905064741;25,8880258332733;28,0502731963892;30,2164218908029;32,3862043873903;1;1;1
319;82,19;32,3;23,9265794201764;26,0193157878936;28,0939923748109;30,1522218740562;32,1953622379894;34,2245719821425;1;1;1
319;86,53;32,65;24,6564674688251;26,7252451298987;28,769746759976;30,792206650845;32,7945007107013;34,7782250554392;2;1;2
320;22,17;14,08;6,17946810806057;7,79000955704733;9,62871759610074;11,7053591690383;14,0293045161216;16,6095715747455;1;1;1
320;35,05;19,92;11,6532987679285;13,7077318397174;15,9031738082768;18,2366264189756;20,7053835436926;23,3069836305174;2;1;2
320;46,68;24,5;15,6735872704538;17,8498914378132;20,1047818423093;22,4343393448488;24,8351263041401;27,3040972233357;2;1;2
320;61,17;28,48;19,6338601609169;21,8169517314205;24,0263309099528;26,2601294457768;28,5167438619233;30,7947818360156;2;1;2
320;69,84;31,38;21,5765325396625;23,7299905064741;25,8880258332733;28,0502731963892;30,2164218908029;32,3862043873903;1;1;1
321;22,17;15,5;6,17946810806057;7,79000955704733;9,62871759610074;11,7053591690383;14,0293045161216;16,6095715747455;1;1;1
321;35,05;20,6;11,6532987679285;13,7077318397174;15,9031738082768;18,2366264189756;20,7053835436926;23,3069836305174;2;1;2
321;46,68;24,4;15,6735872704538;17,8498914378132;20,1047818423093;22,4343393448488;24,8351263041401;27,3040972233357;2;1;2
321;61,17;28,48;19,6338601609169;21,8169517314205;24,0263309099528;26,2601294457768;28,5167438619233;30,7947818360156;2;1;2
